Hypoxia_110M-WING	0.93267	0.89010	1.03200	0.87204	1.07457	0.81012	1.20616	0.87720	1.18294	0.90945	1.07715	1.01781	0.96105	1.10037	1.15069	1.18165	1.19842	1.15714	1.33645	1.39450	1.44610	1.34677	1.15069	1.95307	1.47190	2.18914	1.60219	2.08594	1.68862	1.50673
Hypoxia_111F-WING	1.90921	1.26937	1.85374	1.20100	1.85245	1.11456	1.70539	1.08747	1.70410	1.13133	1.71313	1.29001	1.75183	1.42030	1.54801	1.37386	1.51447	1.32613	1.26550	1.41643	1.21906	1.30807	1.11972	1.96726	0.67338	1.96984	0.62694	1.80085	0.92364	1.26937
Hypoxia_112M-WING	0.72756	1.23712	0.72885	1.32355	0.68112	1.39192	0.78561	1.49254	0.81657	1.45771	0.88881	1.33129	0.95847	1.20487	1.07844	1.35193	1.06812	1.40353	1.35064	1.47190	1.31968	1.58413	1.80859	1.10940	2.13883	1.36870	2.08465	1.52737	1.53640	1.78021
Hypoxia_113M-WING	1.47835	0.85785	1.54543	0.92106	1.62412	0.91977	1.64605	1.06425	1.60090	1.06941	1.45642	1.05006	1.31581	1.01910	1.37515	1.19713	1.42288	1.22164	1.31968	1.48738	1.42933	1.54414	0.77271	1.63057	0.79464	2.03950	0.94815	2.09626	1.46932	1.80472
Hypoxia_114M-WING	0.83721	1.03587	0.90429	0.99588	0.93396	0.92364	1.06812	0.94815	1.05651	0.98298	0.99588	1.11198	0.92880	1.23067	1.11198	1.23970	1.14294	1.21390	1.33645	1.38805	1.41514	1.31839	1.31323	1.95049	1.68217	2.08852	1.77376	1.96468	1.69249	1.39450
Hypoxia_116F-WING	0.62049	1.73377	0.61146	1.63315	0.56244	1.56478	0.65532	1.42675	0.69015	1.46416	0.78690	1.60348	0.90429	1.74796	1.00104	1.55188	0.98298	1.49383	1.29775	1.38160	1.24357	1.25260	1.92340	1.72603	2.24332	1.41256	2.17108	1.24486	1.48351	1.00104
Hypoxia_118F-WING	1.20100	2.04724	1.10940	1.99177	1.02684	1.99822	0.97266	1.85245	1.02426	1.84084	1.17907	1.84213	1.33129	1.84084	1.25647	1.64347	1.19842	1.62541	1.27324	1.32355	1.14294	1.29646	1.85374	1.03974	1.80085	0.62307	1.62025	0.58824	1.06554	0.97008
Hypoxia_119M-WING	0.94686	0.90816	0.90171	0.98298	0.83205	1.01265	0.84624	1.14811	0.88236	1.13649	1.01523	1.07844	1.14552	1.01781	1.13907	1.20229	1.10811	1.23454	1.29388	1.45126	1.21003	1.53253	1.88083	1.43965	1.98532	1.82665	1.85632	1.92598	1.26550	1.80859
Hypoxia_011F-WING	0.58308	1.52350	0.60630	1.42417	0.55470	1.34161	0.67983	1.22422	0.70950	1.27066	0.78561	1.42933	0.84366	1.58929	1.01136	1.41901	1.00491	1.35451	1.32613	1.29517	1.30936	1.14811	1.85761	1.72732	2.22010	1.46803	2.17495	1.28227	1.55833	0.94428
Hypoxia_120F-WING	1.99693	1.27324	1.98790	1.37128	2.03047	1.45126	1.90534	1.56607	1.87438	1.52092	1.80601	1.37128	1.73248	1.22164	1.57510	1.37773	1.57639	1.44094	1.28098	1.49125	1.27582	1.63315	0.74433	1.04619	0.34959	1.27711	0.39087	1.45513	1.01394	1.82020
Hypoxia_121M-WING	0.86301	0.93654	0.94944	0.90945	0.99072	0.84624	1.12617	0.87978	1.10940	0.91977	1.02426	1.05522	0.93525	1.17133	1.13004	1.20745	1.17778	1.18423	1.34935	1.39192	1.45384	1.32484	1.23067	1.98919	1.60477	2.18656	1.72990	2.06014	1.72216	1.43965
Hypoxia_122M-WING	1.15069	0.84495	1.23712	0.86301	1.31065	0.82818	1.40869	0.94299	1.36741	0.96621	1.22938	1.03071	1.08876	1.06941	1.23583	1.21390	1.29001	1.21132	1.33258	1.51834	1.45771	1.50286	0.90300	1.95307	1.11585	2.31170	1.28872	2.28202	1.63960	1.73248
Hypoxia_123M-WING	1.38031	0.85140	1.46287	0.90171	1.54156	0.89397	1.58542	1.02942	1.54414	1.04103	1.39063	1.05522	1.24744	1.05006	1.33258	1.21519	1.38289	1.24228	1.31581	1.53124	1.43320	1.56091	0.77916	1.78021	0.86043	2.19043	1.02684	2.21623	1.51705	1.83955
Hypoxia_125M-WING	1.01652	0.89397	0.96105	0.97008	0.87978	0.98040	0.87849	1.13262	0.92106	1.12746	1.07070	1.07973	1.21519	1.03200	1.19842	1.23325	1.15585	1.26937	1.31968	1.53382	1.21003	1.60477	1.92598	1.62025	1.96468	2.02660	1.81117	2.10400	1.21390	1.88599
Hypoxia_127M-WING	1.43320	0.86559	1.50673	0.90558	1.58026	0.90171	1.62025	1.02684	1.58542	1.03200	1.44223	1.04361	1.29904	1.05393	1.39192	1.19713	1.43191	1.21261	1.37128	1.46545	1.47577	1.49254	0.84624	1.72345	0.90687	2.11432	1.06554	2.14657	1.54285	1.78150
Hypoxia_129M-WING	1.38289	0.75078	1.29001	0.77400	1.21003	0.73917	1.12875	0.86946	1.17004	0.89010	1.31581	0.93783	1.46803	0.98685	1.33516	1.14811	1.27969	1.14294	1.26421	1.42546	1.14552	1.42288	1.72732	1.88341	1.52866	2.25106	1.35064	2.22913	0.97653	1.70797
Hypoxia_131F-WING	0.86559	1.97113	0.97524	2.00467	1.02168	2.09884	1.20100	2.01757	1.17004	1.97371	1.05393	1.84342	0.92751	1.72216	1.16101	1.64476	1.21648	1.67701	1.42804	1.39837	1.55317	1.48222	1.25905	0.71079	1.65508	0.50310	1.79698	0.63468	1.85374	1.32613
Hypoxia_132F-WING	0.93009	1.98532	0.86946	1.91437	0.79335	1.88341	0.79206	1.72990	0.83979	1.73764	0.99072	1.79311	1.15714	1.83568	1.13520	1.62025	1.08876	1.58155	1.25647	1.32355	1.14036	1.24873	1.94662	1.22680	2.00854	0.78561	1.83568	0.68886	1.18165	0.91848
