disc,distance,value,area
MAX_hypoxia_1feb_21.oif,28.588,1251.807,189694.668
MAX_hypoxia_1feb_21.oif,29.831,1250.679,189694.668
MAX_hypoxia_1feb_21.oif,31.074,1231.623,189694.668
MAX_hypoxia_1feb_21.oif,32.317,1218.01,189694.668
MAX_hypoxia_1feb_21.oif,33.56,1233.723,189694.668
MAX_hypoxia_1feb_21.oif,34.803,1247.816,189694.668
MAX_hypoxia_1feb_21.oif,36.046,1276.971,189694.668
MAX_hypoxia_1feb_21.oif,37.289,1308.822,189694.668
MAX_hypoxia_1feb_21.oif,38.532,1341.8,189694.668
MAX_hypoxia_1feb_21.oif,39.775,1375.531,189694.668
MAX_hypoxia_1feb_21.oif,41.018,1403.623,189694.668
MAX_hypoxia_1feb_21.oif,42.261,1407.777,189694.668
MAX_hypoxia_1feb_21.oif,43.504,1439.936,189694.668
MAX_hypoxia_1feb_21.oif,44.747,1471.351,189694.668
MAX_hypoxia_1feb_21.oif,45.99,1482.245,189694.668
MAX_hypoxia_1feb_21.oif,47.233,1524.823,189694.668
MAX_hypoxia_1feb_21.oif,48.476,1563.043,189694.668
MAX_hypoxia_1feb_21.oif,49.719,1561.321,189694.668
MAX_hypoxia_1feb_21.oif,50.962,1569.062,189694.668
MAX_hypoxia_1feb_21.oif,52.205,1592.217,189694.668
MAX_hypoxia_1feb_21.oif,53.448,1622.568,189694.668
MAX_hypoxia_1feb_21.oif,54.691,1645.693,189694.668
MAX_hypoxia_1feb_21.oif,55.934,1669.331,189694.668
MAX_hypoxia_1feb_21.oif,57.177,1672.598,189694.668
MAX_hypoxia_1feb_21.oif,58.42,1677.621,189694.668
MAX_hypoxia_1feb_21.oif,59.662,1694.954,189694.668
MAX_hypoxia_1feb_21.oif,60.905,1711.201,189694.668
MAX_hypoxia_1feb_21.oif,62.148,1731.881,189694.668
MAX_hypoxia_1feb_21.oif,63.391,1743.152,189694.668
MAX_hypoxia_1feb_21.oif,64.634,1752.211,189694.668
MAX_hypoxia_1feb_21.oif,65.877,1774.261,189694.668
MAX_hypoxia_1feb_21.oif,67.12,1780.593,189694.668
MAX_hypoxia_1feb_21.oif,68.363,1803.23,189694.668
MAX_hypoxia_1feb_21.oif,69.606,1831.443,189694.668
MAX_hypoxia_1feb_21.oif,70.849,1852.467,189694.668
MAX_hypoxia_1feb_21.oif,72.092,1875.245,189694.668
MAX_hypoxia_1feb_21.oif,73.335,1921.449,189694.668
MAX_hypoxia_1feb_21.oif,74.578,1967.258,189694.668
MAX_hypoxia_1feb_21.oif,75.821,1967.346,189694.668
MAX_hypoxia_1feb_21.oif,77.064,1952.837,189694.668
MAX_hypoxia_1feb_21.oif,78.307,1951.383,189694.668
MAX_hypoxia_1feb_21.oif,79.55,1970.464,189694.668
MAX_hypoxia_1feb_21.oif,80.793,2025.677,189694.668
MAX_hypoxia_1feb_21.oif,82.036,2048.885,189694.668
MAX_hypoxia_1feb_21.oif,83.279,2071.335,189694.668
MAX_hypoxia_1feb_21.oif,84.522,2103.656,189694.668
MAX_hypoxia_1feb_21.oif,85.765,2110.564,189694.668
MAX_hypoxia_1feb_21.oif,87.008,2107.335,189694.668
MAX_hypoxia_1feb_21.oif,88.251,2114.148,189694.668
MAX_hypoxia_1feb_21.oif,89.494,2156.246,189694.668
MAX_hypoxia_1feb_21.oif,90.737,2153.807,189694.668
MAX_hypoxia_1feb_21.oif,91.98,2164.303,189694.668
MAX_hypoxia_1feb_21.oif,93.223,2180.251,189694.668
MAX_hypoxia_1feb_21.oif,94.466,2226.823,189694.668
MAX_hypoxia_1feb_21.oif,95.709,2284.946,189694.668
MAX_hypoxia_1feb_21.oif,96.952,2326.99,189694.668
MAX_hypoxia_1feb_21.oif,98.195,2338.305,189694.668
MAX_hypoxia_1feb_21.oif,99.438,2389.351,189694.668
MAX_hypoxia_1feb_21.oif,100.68,2411.176,189694.668
MAX_hypoxia_1feb_21.oif,101.923,2445.567,189694.668
MAX_hypoxia_1feb_21.oif,103.166,2480.848,189694.668
MAX_hypoxia_1feb_21.oif,104.409,2448.393,189694.668
MAX_hypoxia_1feb_21.oif,105.652,2454.196,189694.668
MAX_hypoxia_1feb_21.oif,106.895,2458.63,189694.668
MAX_hypoxia_1feb_21.oif,108.138,2421.228,189694.668
MAX_hypoxia_1feb_21.oif,109.381,2403.542,189694.668
MAX_hypoxia_1feb_21.oif,110.624,2405.288,189694.668
MAX_hypoxia_1feb_21.oif,111.867,2408.062,189694.668
MAX_hypoxia_1feb_21.oif,113.11,2452.715,189694.668
MAX_hypoxia_1feb_21.oif,114.353,2593.727,189694.668
MAX_hypoxia_1feb_21.oif,115.596,2707.311,189694.668
MAX_hypoxia_1feb_21.oif,116.839,2741.101,189694.668
MAX_hypoxia_1feb_21.oif,118.082,2723.74,189694.668
MAX_hypoxia_1feb_21.oif,119.325,2697.599,189694.668
MAX_hypoxia_1feb_21.oif,120.568,2655.62,189694.668
MAX_hypoxia_1feb_21.oif,121.811,2566.883,189694.668
MAX_hypoxia_1feb_21.oif,123.054,2448.347,189694.668
MAX_hypoxia_1feb_21.oif,124.297,2344.161,189694.668
MAX_hypoxia_1feb_21.oif,125.54,2329.989,189694.668
MAX_hypoxia_1feb_21.oif,126.783,2293.518,189694.668
MAX_hypoxia_1feb_21.oif,128.026,2223.66,189694.668
MAX_hypoxia_1feb_21.oif,129.269,2223.167,189694.668
MAX_hypoxia_1feb_21.oif,130.512,2286.425,189694.668
MAX_hypoxia_1feb_21.oif,131.755,2381.536,189694.668
MAX_hypoxia_1feb_21.oif,132.998,2446.359,189694.668
MAX_hypoxia_1feb_21.oif,134.241,2487.666,189694.668
MAX_hypoxia_1feb_21.oif,135.484,2453.665,189694.668
MAX_hypoxia_1feb_21.oif,136.727,2410.046,189694.668
MAX_hypoxia_1feb_21.oif,137.97,2374.24,189694.668
MAX_hypoxia_1feb_21.oif,139.212,2388.756,189694.668
MAX_hypoxia_1feb_21.oif,140.455,2369.509,189694.668
MAX_hypoxia_1feb_21.oif,141.698,2316.706,189694.668
MAX_hypoxia_1feb_21.oif,142.941,2247.594,189694.668
MAX_hypoxia_1feb_21.oif,144.184,2190.156,189694.668
MAX_hypoxia_1feb_21.oif,145.427,2127.086,189694.668
MAX_hypoxia_1feb_21.oif,146.67,2088.807,189694.668
MAX_hypoxia_1feb_21.oif,147.913,2059.163,189694.668
MAX_hypoxia_1feb_21.oif,149.156,2046.682,189694.668
MAX_hypoxia_1feb_21.oif,150.399,2016.766,189694.668
MAX_hypoxia_1feb_21.oif,151.642,1955.303,189694.668
MAX_hypoxia_1feb_21.oif,152.885,1892.808,189694.668
MAX_hypoxia_1feb_21.oif,154.128,1849.103,189694.668
MAX_hypoxia_1feb_21.oif,155.371,1848.42,189694.668
MAX_hypoxia_1feb_21.oif,156.614,1834.796,189694.668
MAX_hypoxia_1feb_21.oif,157.857,1852.905,189694.668
MAX_hypoxia_1feb_21.oif,159.1,1868.431,189694.668
MAX_hypoxia_1feb_21.oif,160.343,1860.742,189694.668
MAX_hypoxia_1feb_21.oif,161.586,1845.754,189694.668
MAX_hypoxia_1feb_21.oif,162.829,1829.947,189694.668
MAX_hypoxia_1feb_21.oif,164.072,1832.141,189694.668
MAX_hypoxia_1feb_21.oif,165.315,1828.763,189694.668
MAX_hypoxia_1feb_21.oif,166.558,1825.884,189694.668
MAX_hypoxia_1feb_21.oif,167.801,1842.765,189694.668
MAX_hypoxia_1feb_21.oif,169.044,1841.747,189694.668
MAX_hypoxia_1feb_21.oif,170.287,1864.198,189694.668
MAX_hypoxia_1feb_21.oif,171.53,1868.462,189694.668
MAX_hypoxia_1feb_21.oif,172.773,1849.725,189694.668
MAX_hypoxia_1feb_21.oif,174.016,1824.546,189694.668
MAX_hypoxia_1feb_21.oif,175.259,1823.376,189694.668
MAX_hypoxia_1feb_21.oif,176.502,1793.495,189694.668
MAX_hypoxia_1feb_21.oif,177.745,1773.453,189694.668
MAX_hypoxia_1feb_21.oif,178.988,1777.833,189694.668
MAX_hypoxia_1feb_21.oif,180.23,1769.053,189694.668
MAX_hypoxia_1feb_21.oif,181.473,1746.864,189694.668
MAX_hypoxia_1feb_21.oif,182.716,1729.896,189694.668
MAX_hypoxia_1feb_21.oif,183.959,1725.559,189694.668
MAX_hypoxia_1feb_21.oif,185.202,1746.689,189694.668
MAX_hypoxia_1feb_21.oif,186.445,1727.532,189694.668
MAX_hypoxia_1feb_21.oif,187.688,1734.924,189694.668
MAX_hypoxia_1feb_21.oif,188.931,1731.518,189694.668
MAX_hypoxia_1feb_21.oif,190.174,1701.328,189694.668
MAX_hypoxia_1feb_21.oif,191.417,1659.359,189694.668
MAX_hypoxia_1feb_21.oif,192.66,1640.294,189694.668
MAX_hypoxia_1feb_21.oif,193.903,1639.898,189694.668
MAX_hypoxia_1feb_21.oif,195.146,1630.127,189694.668
MAX_hypoxia_1feb_21.oif,196.389,1629.932,189694.668
MAX_hypoxia_1feb_21.oif,197.632,1623.784,189694.668
MAX_hypoxia_1feb_21.oif,198.875,1616.024,189694.668
MAX_hypoxia_1feb_21.oif,200.118,1601.523,189694.668
MAX_hypoxia_1feb_21.oif,201.361,1594.352,189694.668
MAX_hypoxia_1feb_21.oif,202.604,1575.576,189694.668
MAX_hypoxia_1feb_21.oif,203.847,1584.046,189694.668
MAX_hypoxia_1feb_21.oif,205.09,1593.192,189694.668
MAX_hypoxia_1feb_21.oif,206.333,1563.163,189694.668
MAX_hypoxia_1feb_21.oif,207.576,1555.538,189694.668
MAX_hypoxia_1feb_21.oif,208.819,1557.84,189694.668
MAX_hypoxia_1feb_21.oif,210.062,1523.644,189694.668
MAX_hypoxia_1feb_21.oif,211.305,1488.431,189694.668
MAX_hypoxia_1feb_21.oif,212.548,1479.051,189694.668
MAX_hypoxia_1feb_21.oif,213.791,1455.565,189694.668
MAX_hypoxia_1feb_21.oif,215.034,1439.444,189694.668
MAX_hypoxia_1feb_21.oif,216.277,1395.664,189694.668
MAX_hypoxia_1feb_21.oif,217.52,1344.846,189694.668
MAX_hypoxia_1feb_21.oif,218.762,1291.445,189694.668
MAX_hypoxia_1feb_21.oif,220.005,1273.583,189694.668
MAX_hypoxia_1feb_21.oif,221.248,1255.897,189694.668
MAX_hypoxia_1feb_21.oif,222.491,1238.118,189694.668
MAX_hypoxia_1feb_21.oif,223.734,1228.19,189694.668
MAX_hypoxia_1feb_21.oif,224.977,1195.848,189694.668
MAX_hypoxia_1feb_21.oif,226.22,1174.777,189694.668
MAX_hypoxia_1feb_21.oif,227.463,1182.125,189694.668
MAX_hypoxia_1feb_21.oif,228.706,1187.689,189694.668
MAX_hypoxia_1feb_21.oif,229.949,1201.286,189694.668
MAX_hypoxia_1feb_21.oif,231.192,1232.071,189694.668
MAX_hypoxia_1feb_21.oif,232.435,1248.276,189694.668
MAX_hypoxia_1feb_21.oif,233.678,1245.808,189694.668
MAX_hypoxia_1feb_21.oif,234.921,1243.303,189694.668
MAX_hypoxia_1feb_21.oif,236.164,1240.559,189694.668
MAX_hypoxia_1feb_21.oif,237.407,1254.608,189694.668
MAX_hypoxia_1feb_21.oif,238.65,1271.392,189694.668
MAX_hypoxia_1feb_22.oif,0,1088.155,212143.101
MAX_hypoxia_1feb_22.oif,1.243,1091.676,212143.101
MAX_hypoxia_1feb_22.oif,2.486,1110.171,212143.101
MAX_hypoxia_1feb_22.oif,3.729,1139.543,212143.101
MAX_hypoxia_1feb_22.oif,4.972,1146.125,212143.101
MAX_hypoxia_1feb_22.oif,6.215,1149.746,212143.101
MAX_hypoxia_1feb_22.oif,7.458,1157.3,212143.101
MAX_hypoxia_1feb_22.oif,8.701,1179.852,212143.101
MAX_hypoxia_1feb_22.oif,9.944,1194.452,212143.101
MAX_hypoxia_1feb_22.oif,11.187,1196.448,212143.101
MAX_hypoxia_1feb_22.oif,12.43,1202.368,212143.101
MAX_hypoxia_1feb_22.oif,13.673,1185.454,212143.101
MAX_hypoxia_1feb_22.oif,14.916,1163.081,212143.101
MAX_hypoxia_1feb_22.oif,16.159,1146.537,212143.101
MAX_hypoxia_1feb_22.oif,17.402,1162.099,212143.101
MAX_hypoxia_1feb_22.oif,18.645,1167.095,212143.101
MAX_hypoxia_1feb_22.oif,19.888,1172.074,212143.101
MAX_hypoxia_1feb_22.oif,21.13,1183.889,212143.101
MAX_hypoxia_1feb_22.oif,22.373,1200.043,212143.101
MAX_hypoxia_1feb_22.oif,23.616,1211.601,212143.101
MAX_hypoxia_1feb_22.oif,24.859,1201.6,212143.101
MAX_hypoxia_1feb_22.oif,26.102,1197.165,212143.101
MAX_hypoxia_1feb_22.oif,27.345,1221.518,212143.101
MAX_hypoxia_1feb_22.oif,28.588,1227.433,212143.101
MAX_hypoxia_1feb_22.oif,29.831,1244.655,212143.101
MAX_hypoxia_1feb_22.oif,31.074,1257.837,212143.101
MAX_hypoxia_1feb_22.oif,32.317,1260.958,212143.101
MAX_hypoxia_1feb_22.oif,33.56,1277.114,212143.101
MAX_hypoxia_1feb_22.oif,34.803,1289.859,212143.101
MAX_hypoxia_1feb_22.oif,36.046,1304.19,212143.101
MAX_hypoxia_1feb_22.oif,37.289,1335.552,212143.101
MAX_hypoxia_1feb_22.oif,38.532,1355.742,212143.101
MAX_hypoxia_1feb_22.oif,39.775,1355.705,212143.101
MAX_hypoxia_1feb_22.oif,41.018,1373.118,212143.101
MAX_hypoxia_1feb_22.oif,42.261,1392.279,212143.101
MAX_hypoxia_1feb_22.oif,43.504,1421.552,212143.101
MAX_hypoxia_1feb_22.oif,44.747,1460.696,212143.101
MAX_hypoxia_1feb_22.oif,45.99,1478.657,212143.101
MAX_hypoxia_1feb_22.oif,47.233,1497.59,212143.101
MAX_hypoxia_1feb_22.oif,48.476,1506.019,212143.101
MAX_hypoxia_1feb_22.oif,49.719,1534.291,212143.101
MAX_hypoxia_1feb_22.oif,50.962,1554.37,212143.101
MAX_hypoxia_1feb_22.oif,52.205,1590.732,212143.101
MAX_hypoxia_1feb_22.oif,53.448,1605.757,212143.101
MAX_hypoxia_1feb_22.oif,54.691,1615.64,212143.101
MAX_hypoxia_1feb_22.oif,55.934,1636.187,212143.101
MAX_hypoxia_1feb_22.oif,57.177,1647.576,212143.101
MAX_hypoxia_1feb_22.oif,58.42,1649.322,212143.101
MAX_hypoxia_1feb_22.oif,59.662,1641.032,212143.101
MAX_hypoxia_1feb_22.oif,60.905,1651.443,212143.101
MAX_hypoxia_1feb_22.oif,62.148,1673.646,212143.101
MAX_hypoxia_1feb_22.oif,63.391,1696.706,212143.101
MAX_hypoxia_1feb_22.oif,64.634,1723.943,212143.101
MAX_hypoxia_1feb_22.oif,65.877,1765.532,212143.101
MAX_hypoxia_1feb_22.oif,67.12,1783.701,212143.101
MAX_hypoxia_1feb_22.oif,68.363,1798.641,212143.101
MAX_hypoxia_1feb_22.oif,69.606,1815.99,212143.101
MAX_hypoxia_1feb_22.oif,70.849,1855.953,212143.101
MAX_hypoxia_1feb_22.oif,72.092,1845.661,212143.101
MAX_hypoxia_1feb_22.oif,73.335,1855.897,212143.101
MAX_hypoxia_1feb_22.oif,74.578,1870.513,212143.101
MAX_hypoxia_1feb_22.oif,75.821,1901.44,212143.101
MAX_hypoxia_1feb_22.oif,77.064,1932.333,212143.101
MAX_hypoxia_1feb_22.oif,78.307,1965.505,212143.101
MAX_hypoxia_1feb_22.oif,79.55,2001.164,212143.101
MAX_hypoxia_1feb_22.oif,80.793,2004.913,212143.101
MAX_hypoxia_1feb_22.oif,82.036,1975.918,212143.101
MAX_hypoxia_1feb_22.oif,83.279,1952.073,212143.101
MAX_hypoxia_1feb_22.oif,84.522,1940.294,212143.101
MAX_hypoxia_1feb_22.oif,85.765,1967.361,212143.101
MAX_hypoxia_1feb_22.oif,87.008,2005.819,212143.101
MAX_hypoxia_1feb_22.oif,88.251,2022.841,212143.101
MAX_hypoxia_1feb_22.oif,89.494,2016.478,212143.101
MAX_hypoxia_1feb_22.oif,90.737,2045.146,212143.101
MAX_hypoxia_1feb_22.oif,91.98,2072.698,212143.101
MAX_hypoxia_1feb_22.oif,93.223,2094.099,212143.101
MAX_hypoxia_1feb_22.oif,94.466,2162.252,212143.101
MAX_hypoxia_1feb_22.oif,95.709,2194.239,212143.101
MAX_hypoxia_1feb_22.oif,96.952,2184.929,212143.101
MAX_hypoxia_1feb_22.oif,98.195,2180.788,212143.101
MAX_hypoxia_1feb_22.oif,99.438,2185.979,212143.101
MAX_hypoxia_1feb_22.oif,100.68,2193.655,212143.101
MAX_hypoxia_1feb_22.oif,101.923,2176.243,212143.101
MAX_hypoxia_1feb_22.oif,103.166,2202.208,212143.101
MAX_hypoxia_1feb_22.oif,104.409,2250.769,212143.101
MAX_hypoxia_1feb_22.oif,105.652,2265.36,212143.101
MAX_hypoxia_1feb_22.oif,106.895,2288.716,212143.101
MAX_hypoxia_1feb_22.oif,108.138,2357.296,212143.101
MAX_hypoxia_1feb_22.oif,109.381,2418.973,212143.101
MAX_hypoxia_1feb_22.oif,110.624,2467.588,212143.101
MAX_hypoxia_1feb_22.oif,111.867,2557.347,212143.101
MAX_hypoxia_1feb_22.oif,113.11,2631.598,212143.101
MAX_hypoxia_1feb_22.oif,114.353,2643.354,212143.101
MAX_hypoxia_1feb_22.oif,115.596,2624.429,212143.101
MAX_hypoxia_1feb_22.oif,116.839,2552.341,212143.101
MAX_hypoxia_1feb_22.oif,118.082,2455.098,212143.101
MAX_hypoxia_1feb_22.oif,119.325,2382.966,212143.101
MAX_hypoxia_1feb_22.oif,120.568,2328.392,212143.101
MAX_hypoxia_1feb_22.oif,121.811,2299.866,212143.101
MAX_hypoxia_1feb_22.oif,123.054,2287.373,212143.101
MAX_hypoxia_1feb_22.oif,124.297,2300.386,212143.101
MAX_hypoxia_1feb_22.oif,125.54,2284.151,212143.101
MAX_hypoxia_1feb_22.oif,126.783,2243.302,212143.101
MAX_hypoxia_1feb_22.oif,128.026,2239.423,212143.101
MAX_hypoxia_1feb_22.oif,129.269,2261.803,212143.101
MAX_hypoxia_1feb_22.oif,130.512,2258.228,212143.101
MAX_hypoxia_1feb_22.oif,131.755,2213.453,212143.101
MAX_hypoxia_1feb_22.oif,132.998,2129.835,212143.101
MAX_hypoxia_1feb_22.oif,134.241,2037.286,212143.101
MAX_hypoxia_1feb_22.oif,135.484,1973.229,212143.101
MAX_hypoxia_1feb_22.oif,136.727,1953.385,212143.101
MAX_hypoxia_1feb_22.oif,137.97,1895.824,212143.101
MAX_hypoxia_1feb_22.oif,139.212,1881.971,212143.101
MAX_hypoxia_1feb_22.oif,140.455,1846.114,212143.101
MAX_hypoxia_1feb_22.oif,141.698,1817.031,212143.101
MAX_hypoxia_1feb_22.oif,142.941,1768.358,212143.101
MAX_hypoxia_1feb_22.oif,144.184,1740.569,212143.101
MAX_hypoxia_1feb_22.oif,145.427,1732.41,212143.101
MAX_hypoxia_1feb_22.oif,146.67,1753.563,212143.101
MAX_hypoxia_1feb_22.oif,147.913,1773.854,212143.101
MAX_hypoxia_1feb_22.oif,149.156,1754.578,212143.101
MAX_hypoxia_1feb_22.oif,150.399,1729.28,212143.101
MAX_hypoxia_1feb_22.oif,151.642,1672.97,212143.101
MAX_hypoxia_1feb_22.oif,152.885,1652.475,212143.101
MAX_hypoxia_1feb_22.oif,154.128,1651.007,212143.101
MAX_hypoxia_1feb_22.oif,155.371,1639.024,212143.101
MAX_hypoxia_1feb_22.oif,156.614,1631.828,212143.101
MAX_hypoxia_1feb_22.oif,157.857,1646.65,212143.101
MAX_hypoxia_1feb_22.oif,159.1,1649.924,212143.101
MAX_hypoxia_1feb_22.oif,160.343,1655.191,212143.101
MAX_hypoxia_1feb_22.oif,161.586,1666.985,212143.101
MAX_hypoxia_1feb_22.oif,162.829,1660.458,212143.101
MAX_hypoxia_1feb_22.oif,164.072,1650.362,212143.101
MAX_hypoxia_1feb_22.oif,165.315,1634.617,212143.101
MAX_hypoxia_1feb_22.oif,166.558,1615.279,212143.101
MAX_hypoxia_1feb_22.oif,167.801,1626.624,212143.101
MAX_hypoxia_1feb_22.oif,169.044,1625.464,212143.101
MAX_hypoxia_1feb_22.oif,170.287,1609.013,212143.101
MAX_hypoxia_1feb_22.oif,171.53,1616.89,212143.101
MAX_hypoxia_1feb_22.oif,172.773,1610.663,212143.101
MAX_hypoxia_1feb_22.oif,174.016,1602.523,212143.101
MAX_hypoxia_1feb_22.oif,175.259,1628.18,212143.101
MAX_hypoxia_1feb_22.oif,176.502,1602.635,212143.101
MAX_hypoxia_1feb_22.oif,177.745,1593.528,212143.101
MAX_hypoxia_1feb_22.oif,178.988,1578.87,212143.101
MAX_hypoxia_1feb_22.oif,180.23,1559.458,212143.101
MAX_hypoxia_1feb_22.oif,181.473,1567.553,212143.101
MAX_hypoxia_1feb_22.oif,182.716,1588.3,212143.101
MAX_hypoxia_1feb_22.oif,183.959,1589.639,212143.101
MAX_hypoxia_1feb_22.oif,185.202,1574.628,212143.101
MAX_hypoxia_1feb_22.oif,186.445,1567.062,212143.101
MAX_hypoxia_1feb_22.oif,187.688,1564.062,212143.101
MAX_hypoxia_1feb_22.oif,188.931,1545.449,212143.101
MAX_hypoxia_1feb_22.oif,190.174,1552.768,212143.101
MAX_hypoxia_1feb_22.oif,191.417,1558.101,212143.101
MAX_hypoxia_1feb_22.oif,192.66,1569.756,212143.101
MAX_hypoxia_1feb_22.oif,193.903,1549.677,212143.101
MAX_hypoxia_1feb_22.oif,195.146,1523.058,212143.101
MAX_hypoxia_1feb_22.oif,196.389,1495.94,212143.101
MAX_hypoxia_1feb_22.oif,197.632,1482.161,212143.101
MAX_hypoxia_1feb_22.oif,198.875,1479.285,212143.101
MAX_hypoxia_1feb_22.oif,200.118,1471.961,212143.101
MAX_hypoxia_1feb_22.oif,201.361,1470.853,212143.101
MAX_hypoxia_1feb_22.oif,202.604,1466.605,212143.101
MAX_hypoxia_1feb_22.oif,203.847,1454.466,212143.101
MAX_hypoxia_1feb_22.oif,205.09,1441.778,212143.101
MAX_hypoxia_1feb_22.oif,206.333,1435.376,212143.101
MAX_hypoxia_1feb_22.oif,207.576,1408.573,212143.101
MAX_hypoxia_1feb_22.oif,208.819,1417.279,212143.101
MAX_hypoxia_1feb_22.oif,210.062,1408.449,212143.101
MAX_hypoxia_1feb_22.oif,211.305,1388.118,212143.101
MAX_hypoxia_1feb_22.oif,212.548,1381.954,212143.101
MAX_hypoxia_1feb_22.oif,213.791,1382.236,212143.101
MAX_hypoxia_1feb_22.oif,215.034,1382.516,212143.101
MAX_hypoxia_1feb_22.oif,216.277,1368.819,212143.101
MAX_hypoxia_1feb_22.oif,217.52,1340.112,212143.101
MAX_hypoxia_1feb_22.oif,218.762,1332.504,212143.101
MAX_hypoxia_1feb_22.oif,220.005,1319.899,212143.101
MAX_hypoxia_1feb_22.oif,221.248,1315.63,212143.101
MAX_hypoxia_1feb_22.oif,222.491,1335.161,212143.101
MAX_hypoxia_1feb_22.oif,223.734,1348.442,212143.101
MAX_hypoxia_1feb_22.oif,224.977,1378.168,212143.101
MAX_hypoxia_1feb_22.oif,226.22,1399.445,212143.101
MAX_hypoxia_1feb_22.oif,227.463,1394.427,212143.101
MAX_hypoxia_1feb_22.oif,228.706,1378.085,212143.101
MAX_hypoxia_1feb_22.oif,229.949,1369.713,212143.101
MAX_hypoxia_1feb_22.oif,231.192,1354.435,212143.101
MAX_hypoxia_1feb_22.oif,232.435,1317.267,212143.101
MAX_hypoxia_1feb_22.oif,233.678,1279.487,212143.101
MAX_hypoxia_1feb_22.oif,234.921,1249.864,212143.101
MAX_hypoxia_1feb_22.oif,236.164,1231.51,212143.101
MAX_hypoxia_1feb_22.oif,237.407,1235.902,212143.101
MAX_hypoxia_1feb_22.oif,238.65,1230.477,212143.101
MAX_hypoxia_1feb_22.oif,239.893,1228.405,212143.101
MAX_hypoxia_1feb_23.oif,0,1707.794,204489.313
MAX_hypoxia_1feb_23.oif,1.243,1674.36,204489.313
MAX_hypoxia_1feb_23.oif,2.486,1655.974,204489.313
MAX_hypoxia_1feb_23.oif,3.729,1648.385,204489.313
MAX_hypoxia_1feb_23.oif,4.972,1633.315,204489.313
MAX_hypoxia_1feb_23.oif,6.215,1627.209,204489.313
MAX_hypoxia_1feb_23.oif,7.458,1588.961,204489.313
MAX_hypoxia_1feb_23.oif,8.701,1549.96,204489.313
MAX_hypoxia_1feb_23.oif,9.944,1507.827,204489.313
MAX_hypoxia_1feb_23.oif,11.187,1486.553,204489.313
MAX_hypoxia_1feb_23.oif,12.43,1488.267,204489.313
MAX_hypoxia_1feb_23.oif,13.673,1497.362,204489.313
MAX_hypoxia_1feb_23.oif,14.916,1519.926,204489.313
MAX_hypoxia_1feb_23.oif,16.159,1538.941,204489.313
MAX_hypoxia_1feb_23.oif,17.402,1577.109,204489.313
MAX_hypoxia_1feb_23.oif,18.645,1577.904,204489.313
MAX_hypoxia_1feb_23.oif,19.888,1603.866,204489.313
MAX_hypoxia_1feb_23.oif,21.13,1638.176,204489.313
MAX_hypoxia_1feb_23.oif,22.373,1648.798,204489.313
MAX_hypoxia_1feb_23.oif,23.616,1702.682,204489.313
MAX_hypoxia_1feb_23.oif,24.859,1738.376,204489.313
MAX_hypoxia_1feb_23.oif,26.102,1812.76,204489.313
MAX_hypoxia_1feb_23.oif,27.345,1868.152,204489.313
MAX_hypoxia_1feb_23.oif,28.588,1932.229,204489.313
MAX_hypoxia_1feb_23.oif,29.831,1962.187,204489.313
MAX_hypoxia_1feb_23.oif,31.074,1978.378,204489.313
MAX_hypoxia_1feb_23.oif,32.317,2010.142,204489.313
MAX_hypoxia_1feb_23.oif,33.56,2050.678,204489.313
MAX_hypoxia_1feb_23.oif,34.803,2087.904,204489.313
MAX_hypoxia_1feb_23.oif,36.046,2112.802,204489.313
MAX_hypoxia_1feb_23.oif,37.289,2094.897,204489.313
MAX_hypoxia_1feb_23.oif,38.532,2099.652,204489.313
MAX_hypoxia_1feb_23.oif,39.775,2093.697,204489.313
MAX_hypoxia_1feb_23.oif,41.018,2083.454,204489.313
MAX_hypoxia_1feb_23.oif,42.261,2108.226,204489.313
MAX_hypoxia_1feb_23.oif,43.504,2154.834,204489.313
MAX_hypoxia_1feb_23.oif,44.747,2186.835,204489.313
MAX_hypoxia_1feb_23.oif,45.99,2197.647,204489.313
MAX_hypoxia_1feb_23.oif,47.233,2208.931,204489.313
MAX_hypoxia_1feb_23.oif,48.476,2212.713,204489.313
MAX_hypoxia_1feb_23.oif,49.719,2205.81,204489.313
MAX_hypoxia_1feb_23.oif,50.962,2216.656,204489.313
MAX_hypoxia_1feb_23.oif,52.205,2259.915,204489.313
MAX_hypoxia_1feb_23.oif,53.448,2286.247,204489.313
MAX_hypoxia_1feb_23.oif,54.691,2296.978,204489.313
MAX_hypoxia_1feb_23.oif,55.934,2344.793,204489.313
MAX_hypoxia_1feb_23.oif,57.177,2394.891,204489.313
MAX_hypoxia_1feb_23.oif,58.42,2428.528,204489.313
MAX_hypoxia_1feb_23.oif,59.662,2465.05,204489.313
MAX_hypoxia_1feb_23.oif,60.905,2512.635,204489.313
MAX_hypoxia_1feb_23.oif,62.148,2546.999,204489.313
MAX_hypoxia_1feb_23.oif,63.391,2548.115,204489.313
MAX_hypoxia_1feb_23.oif,64.634,2544.101,204489.313
MAX_hypoxia_1feb_23.oif,65.877,2591.277,204489.313
MAX_hypoxia_1feb_23.oif,67.12,2625.04,204489.313
MAX_hypoxia_1feb_23.oif,68.363,2638.312,204489.313
MAX_hypoxia_1feb_23.oif,69.606,2671.332,204489.313
MAX_hypoxia_1feb_23.oif,70.849,2726.033,204489.313
MAX_hypoxia_1feb_23.oif,72.092,2762.794,204489.313
MAX_hypoxia_1feb_23.oif,73.335,2747.136,204489.313
