disc,distance,value,area
MAX_26thoct_6.oif,48.476,2440.163,162907.955
MAX_26thoct_6.oif,49.719,2419.037,162907.955
MAX_26thoct_6.oif,50.962,2411.003,162907.955
MAX_26thoct_6.oif,52.205,2412.327,162907.955
MAX_26thoct_6.oif,53.448,2436.451,162907.955
MAX_26thoct_6.oif,54.691,2447.408,162907.955
MAX_26thoct_6.oif,55.934,2454.219,162907.955
MAX_26thoct_6.oif,57.177,2517.956,162907.955
MAX_26thoct_6.oif,58.42,2518.815,162907.955
MAX_26thoct_6.oif,59.662,2491.349,162907.955
MAX_26thoct_6.oif,60.905,2496.898,162907.955
MAX_26thoct_6.oif,62.148,2514.024,162907.955
MAX_26thoct_6.oif,63.391,2491.174,162907.955
MAX_26thoct_6.oif,64.634,2565.009,162907.955
MAX_26thoct_6.oif,65.877,2628.768,162907.955
MAX_26thoct_6.oif,67.12,2607.256,162907.955
MAX_26thoct_6.oif,68.363,2611.34,162907.955
MAX_26thoct_6.oif,69.606,2627.558,162907.955
MAX_26thoct_6.oif,70.849,2673.153,162907.955
MAX_26thoct_6.oif,72.092,2688.781,162907.955
MAX_26thoct_6.oif,73.335,2726.316,162907.955
MAX_26thoct_6.oif,74.578,2735.851,162907.955
MAX_26thoct_6.oif,75.821,2744.128,162907.955
MAX_26thoct_6.oif,77.064,2749.381,162907.955
MAX_26thoct_6.oif,78.307,2774.258,162907.955
MAX_26thoct_6.oif,79.55,2802.877,162907.955
MAX_26thoct_6.oif,80.793,2786.726,162907.955
MAX_26thoct_6.oif,82.036,2746.848,162907.955
MAX_26thoct_6.oif,83.279,2698.773,162907.955
MAX_26thoct_6.oif,84.522,2638.88,162907.955
MAX_26thoct_6.oif,85.765,2649.65,162907.955
MAX_26thoct_6.oif,87.008,2705.127,162907.955
MAX_26thoct_6.oif,88.251,2666.546,162907.955
MAX_26thoct_6.oif,89.494,2610.977,162907.955
MAX_26thoct_6.oif,90.737,2582.39,162907.955
MAX_26thoct_6.oif,91.98,2591.126,162907.955
MAX_26thoct_6.oif,93.223,2557.134,162907.955
MAX_26thoct_6.oif,94.466,2465.261,162907.955
MAX_26thoct_6.oif,95.709,2452.304,162907.955
MAX_26thoct_6.oif,96.952,2454.672,162907.955
MAX_26thoct_6.oif,98.195,2439.563,162907.955
MAX_26thoct_6.oif,99.438,2442.164,162907.955
MAX_26thoct_6.oif,100.68,2447.902,162907.955
MAX_26thoct_6.oif,101.923,2455.02,162907.955
MAX_26thoct_6.oif,103.166,2476.383,162907.955
MAX_26thoct_6.oif,104.409,2428.279,162907.955
MAX_26thoct_6.oif,105.652,2450.906,162907.955
MAX_26thoct_6.oif,106.895,2439.06,162907.955
MAX_26thoct_6.oif,108.138,2477.544,162907.955
MAX_26thoct_6.oif,109.381,2420.18,162907.955
MAX_26thoct_6.oif,110.624,2449.432,162907.955
MAX_26thoct_6.oif,111.867,2441.223,162907.955
MAX_26thoct_6.oif,113.11,2431.625,162907.955
MAX_26thoct_6.oif,114.353,2455.518,162907.955
MAX_26thoct_6.oif,115.596,2449.22,162907.955
MAX_26thoct_6.oif,116.839,2398.617,162907.955
MAX_26thoct_6.oif,118.082,2427.909,162907.955
MAX_26thoct_6.oif,119.325,2447.909,162907.955
MAX_26thoct_6.oif,120.568,2445.837,162907.955
MAX_26thoct_6.oif,121.811,2473.51,162907.955
MAX_26thoct_6.oif,123.054,2497.215,162907.955
MAX_26thoct_6.oif,124.297,2495.081,162907.955
MAX_26thoct_6.oif,125.54,2461.455,162907.955
MAX_26thoct_6.oif,126.783,2444.638,162907.955
MAX_26thoct_6.oif,128.026,2426.048,162907.955
MAX_26thoct_6.oif,129.269,2431.833,162907.955
MAX_26thoct_6.oif,130.512,2357.219,162907.955
MAX_26thoct_6.oif,131.755,2371.183,162907.955
MAX_26thoct_6.oif,132.998,2383.39,162907.955
MAX_26thoct_6.oif,134.241,2347.25,162907.955
MAX_26thoct_6.oif,135.484,2356.151,162907.955
MAX_26thoct_6.oif,136.727,2372.218,162907.955
MAX_26thoct_6.oif,137.97,2387.852,162907.955
MAX_26thoct_6.oif,139.212,2354.519,162907.955
MAX_26thoct_6.oif,140.455,2338.334,162907.955
MAX_26thoct_6.oif,141.698,2304.578,162907.955
MAX_26thoct_6.oif,142.941,2316.508,162907.955
MAX_26thoct_6.oif,144.184,2268.988,162907.955
MAX_26thoct_6.oif,145.427,2237.502,162907.955
MAX_26thoct_6.oif,146.67,2217.434,162907.955
MAX_26thoct_6.oif,147.913,2277.004,162907.955
MAX_26thoct_6.oif,149.156,2231.077,162907.955
MAX_26thoct_6.oif,150.399,2197.311,162907.955
MAX_26thoct_6.oif,151.642,2147.376,162907.955
MAX_26thoct_6.oif,152.885,2135.51,162907.955
MAX_26thoct_6.oif,154.128,2061.85,162907.955
MAX_26thoct_6.oif,155.371,1968.123,162907.955
MAX_26thoct_6.oif,156.614,1929.804,162907.955
MAX_26thoct_6.oif,157.857,1857.735,162907.955
MAX_26thoct_6.oif,159.1,1851.599,162907.955
MAX_26thoct_6.oif,160.343,1821.619,162907.955
MAX_26thoct_6.oif,161.586,1834.052,162907.955
MAX_26thoct_6.oif,162.829,1786.536,162907.955
MAX_26thoct_6.oif,164.072,1819.956,162907.955
MAX_26thoct_6.oif,165.315,1817.116,162907.955
MAX_26thoct_6.oif,166.558,1794.306,162907.955
MAX_26thoct_6.oif,167.801,1808.486,162907.955
MAX_26thoct_6.oif,169.044,1803.991,162907.955
MAX_26thoct_6.oif,170.287,1779.355,162907.955
MAX_26thoct_6.oif,171.53,1806.347,162907.955
MAX_26thoct_6.oif,172.773,1838.976,162907.955
MAX_26thoct_7.oif,0,2453.908,119622.494
MAX_26thoct_7.oif,1.243,2480.24,119622.494
MAX_26thoct_7.oif,2.486,2496.584,119622.494
MAX_26thoct_7.oif,3.729,2516.686,119622.494
MAX_26thoct_7.oif,4.972,2460.47,119622.494
MAX_26thoct_7.oif,6.215,2421.432,119622.494
MAX_26thoct_7.oif,7.458,2400.024,119622.494
MAX_26thoct_7.oif,8.701,2322.755,119622.494
MAX_26thoct_7.oif,9.944,2291.232,119622.494
MAX_26thoct_7.oif,11.187,2326.916,119622.494
MAX_26thoct_7.oif,12.43,2363.683,119622.494
MAX_26thoct_7.oif,13.673,2435.99,119622.494
MAX_26thoct_7.oif,14.916,2489.228,119622.494
MAX_26thoct_7.oif,16.159,2424.595,119622.494
MAX_26thoct_7.oif,17.402,2380.708,119622.494
MAX_26thoct_7.oif,18.645,2281.238,119622.494
MAX_26thoct_7.oif,19.888,2478.293,119622.494
MAX_26thoct_7.oif,21.13,2693.963,119622.494
MAX_26thoct_7.oif,22.373,2793.795,119622.494
MAX_26thoct_7.oif,23.616,2734.923,119622.494
MAX_26thoct_7.oif,24.859,2657.436,119622.494
MAX_26thoct_7.oif,26.102,2642.182,119622.494
MAX_26thoct_7.oif,27.345,2641.168,119622.494
MAX_26thoct_7.oif,28.588,2649.115,119622.494
MAX_26thoct_7.oif,29.831,2646.397,119622.494
MAX_26thoct_7.oif,31.074,2685.607,119622.494
MAX_26thoct_7.oif,32.317,2719.679,119622.494
MAX_26thoct_7.oif,33.56,2723.389,119622.494
MAX_26thoct_7.oif,34.803,2767.31,119622.494
MAX_26thoct_7.oif,36.046,2811.724,119622.494
MAX_26thoct_7.oif,37.289,2869.622,119622.494
MAX_26thoct_7.oif,38.532,2942.547,119622.494
MAX_26thoct_7.oif,39.775,2956.026,119622.494
MAX_26thoct_7.oif,41.018,2951.32,119622.494
MAX_26thoct_7.oif,42.261,3023.212,119622.494
MAX_26thoct_7.oif,43.504,3046.848,119622.494
MAX_26thoct_7.oif,44.747,3094.165,119622.494
MAX_26thoct_7.oif,45.99,3146.085,119622.494
MAX_26thoct_7.oif,47.233,3113.948,119622.494
MAX_26thoct_7.oif,48.476,3142.785,119622.494
MAX_26thoct_7.oif,49.719,3137.019,119622.494
MAX_26thoct_7.oif,50.962,3151.002,119622.494
MAX_26thoct_7.oif,52.205,3162.82,119622.494
MAX_26thoct_7.oif,53.448,3168.423,119622.494
MAX_26thoct_7.oif,54.691,3151.072,119622.494
MAX_26thoct_7.oif,55.934,3152.063,119622.494
MAX_26thoct_7.oif,57.177,3191.707,119622.494
MAX_26thoct_7.oif,58.42,3164.954,119622.494
MAX_26thoct_7.oif,59.662,3136.055,119622.494
MAX_26thoct_7.oif,60.905,3128.955,119622.494
MAX_26thoct_7.oif,62.148,3160.04,119622.494
MAX_26thoct_7.oif,63.391,3251.683,119622.494
MAX_26thoct_7.oif,64.634,3225.981,119622.494
MAX_26thoct_7.oif,65.877,3190.991,119622.494
MAX_26thoct_7.oif,67.12,3242.783,119622.494
MAX_26thoct_7.oif,68.363,3307.392,119622.494
MAX_26thoct_7.oif,69.606,3270.895,119622.494
MAX_26thoct_7.oif,70.849,3310.016,119622.494
MAX_26thoct_7.oif,72.092,3379.409,119622.494
MAX_26thoct_7.oif,73.335,3402.805,119622.494
MAX_26thoct_7.oif,74.578,3362.54,119622.494
MAX_26thoct_7.oif,75.821,3324.845,119622.494
MAX_26thoct_7.oif,77.064,3376.437,119622.494
MAX_26thoct_7.oif,78.307,3377.985,119622.494
MAX_26thoct_7.oif,79.55,3395.247,119622.494
MAX_26thoct_7.oif,80.793,3477.505,119622.494
MAX_26thoct_7.oif,82.036,3464.932,119622.494
MAX_26thoct_7.oif,83.279,3506.846,119622.494
MAX_26thoct_7.oif,84.522,3564.121,119622.494
MAX_26thoct_7.oif,85.765,3509.465,119622.494
MAX_26thoct_7.oif,87.008,3477.662,119622.494
MAX_26thoct_7.oif,88.251,3532.865,119622.494
MAX_26thoct_7.oif,89.494,3523.977,119622.494
MAX_26thoct_7.oif,90.737,3568.214,119622.494
MAX_26thoct_7.oif,91.98,3571.558,119622.494
MAX_26thoct_7.oif,93.223,3582.285,119622.494
MAX_26thoct_7.oif,94.466,3583.677,119622.494
MAX_26thoct_7.oif,95.709,3592.414,119622.494
MAX_26thoct_7.oif,96.952,3621.784,119622.494
MAX_26thoct_7.oif,98.195,3627.191,119622.494
MAX_26thoct_7.oif,99.438,3602.214,119622.494
MAX_26thoct_7.oif,100.68,3571.686,119622.494
MAX_26thoct_7.oif,101.923,3490.024,119622.494
MAX_26thoct_7.oif,103.166,3407.671,119622.494
MAX_26thoct_7.oif,104.409,3415.218,119622.494
MAX_26thoct_7.oif,105.652,3403.727,119622.494
MAX_26thoct_7.oif,106.895,3384.529,119622.494
MAX_26thoct_7.oif,108.138,3334.9,119622.494
MAX_26thoct_7.oif,109.381,3284.221,119622.494
MAX_26thoct_7.oif,110.624,3303.552,119622.494
MAX_26thoct_7.oif,111.867,3252.708,119622.494
MAX_26thoct_7.oif,113.11,3156.463,119622.494
MAX_26thoct_7.oif,114.353,3165.311,119622.494
MAX_26thoct_7.oif,115.596,3174.48,119622.494
MAX_26thoct_7.oif,116.839,3144.45,119622.494
MAX_26thoct_7.oif,118.082,3176.703,119622.494
MAX_26thoct_7.oif,119.325,3232.887,119622.494
MAX_26thoct_7.oif,120.568,3203.371,119622.494
MAX_26thoct_7.oif,121.811,3193.681,119622.494
MAX_26thoct_7.oif,123.054,3133.449,119622.494
MAX_26thoct_7.oif,124.297,3102.541,119622.494
MAX_26thoct_7.oif,125.54,3026.897,119622.494
MAX_26thoct_7.oif,126.783,3032.342,119622.494
MAX_26thoct_7.oif,128.026,3026.461,119622.494
MAX_26thoct_7.oif,129.269,3105.523,119622.494
MAX_26thoct_7.oif,130.512,3132.792,119622.494
MAX_26thoct_7.oif,131.755,3111.946,119622.494
MAX_26thoct_7.oif,132.998,3087.11,119622.494
MAX_26thoct_7.oif,134.241,3080.166,119622.494
MAX_26thoct_7.oif,135.484,3110.718,119622.494
MAX_26thoct_7.oif,136.727,3037.076,119622.494
MAX_26thoct_7.oif,137.97,3046.199,119622.494
MAX_26thoct_7.oif,139.212,3018.226,119622.494
MAX_26thoct_7.oif,140.455,3022.831,119622.494
MAX_26thoct_7.oif,141.698,3012.597,119622.494
MAX_26thoct_7.oif,142.941,2967.498,119622.494
MAX_26thoct_7.oif,144.184,2918.394,119622.494
MAX_26thoct_7.oif,145.427,2912.125,119622.494
MAX_26thoct_7.oif,146.67,2925.245,119622.494
MAX_26thoct_7.oif,147.913,2917.79,119622.494
MAX_26thoct_7.oif,149.156,2949.147,119622.494
MAX_26thoct_7.oif,150.399,2920.591,119622.494
MAX_26thoct_7.oif,151.642,2914.135,119622.494
MAX_26thoct_7.oif,152.885,2925.38,119622.494
MAX_26thoct_7.oif,154.128,2925.161,119622.494
MAX_26thoct_7.oif,155.371,2890.346,119622.494
MAX_26thoct_7.oif,156.614,2833.665,119622.494
MAX_26thoct_7.oif,157.857,2818.055,119622.494
MAX_26thoct_7.oif,159.1,2801.01,119622.494
MAX_26thoct_7.oif,160.343,2769.349,119622.494
MAX_26thoct_7.oif,161.586,2762.378,119622.494
MAX_26thoct_7.oif,162.829,2739.575,119622.494
MAX_26thoct_7.oif,164.072,2706.137,119622.494
MAX_26thoct_7.oif,165.315,2673.402,119622.494
MAX_26thoct_7.oif,166.558,2624.552,119622.494
MAX_26thoct_7.oif,167.801,2588.306,119622.494
MAX_26thoct_7.oif,169.044,2534.543,119622.494
MAX_26thoct_7.oif,170.287,2467.178,119622.494
MAX_26thoct_7.oif,171.53,2302.667,119622.494
MAX_26thoct_7.oif,172.773,2245.995,119622.494
MAX_26thoct_7.oif,174.016,2245.092,119622.494
MAX_26thoct_7.oif,175.259,2236.023,119622.494
MAX_26thoct_7.oif,176.502,2239.105,119622.494
MAX_26thoct_7.oif,177.745,2210.813,119622.494
MAX_26thoct_7.oif,178.988,2250.514,119622.494
MAX_26thoct_7.oif,180.23,2249.418,119622.494
MAX_26thoct_7.oif,181.473,2253.11,119622.494
MAX_26thoct_7.oif,182.716,2271.927,119622.494
MAX_26thoct_7.oif,183.959,2294.798,119622.494
MAX_26thoct_7.oif,185.202,2283.651,119622.494
MAX_26thoct_7.oif,186.445,2308.515,119622.494
MAX_26thoct_7.oif,187.688,2342.891,119622.494
MAX_26thoct_7.oif,188.931,2377.911,119622.494
MAX_26thoct_7.oif,190.174,2369.604,119622.494
MAX_26thoct_7.oif,191.417,2399.634,119622.494
MAX_26thoct_7.oif,192.66,2400.903,119622.494
MAX_26thoct_7.oif,193.903,2431.398,119622.494
MAX_26thoct_7.oif,195.146,2438.487,119622.494
MAX_26thoct_7.oif,196.389,2364.676,119622.494
MAX_26thoct_7.oif,197.632,2407.488,119622.494
MAX_26thoct_7.oif,198.875,2416.463,119622.494
MAX_26thoct_7.oif,200.118,2399.141,119622.494
MAX_26thoct_7.oif,201.361,2361.139,119622.494
MAX_26thoct_7.oif,202.604,2331.091,119622.494
MAX_26thoct_7.oif,203.847,2289.343,119622.494
MAX_26thoct_7.oif,205.09,2315.029,119622.494
MAX_26thoct_7.oif,206.333,2293.481,119622.494
MAX_26thoct_7.oif,207.576,2273.734,119622.494
MAX_26thoct_8.oif,0,1929.601,168202.572
MAX_26thoct_8.oif,1.243,1928.593,168202.572
MAX_26thoct_8.oif,2.486,1911.887,168202.572
MAX_26thoct_8.oif,3.729,1919.651,168202.572
MAX_26thoct_8.oif,4.972,1923.115,168202.572
MAX_26thoct_8.oif,6.215,1963.687,168202.572
MAX_26thoct_8.oif,7.458,1984.035,168202.572
MAX_26thoct_8.oif,8.701,1950.529,168202.572
MAX_26thoct_8.oif,9.944,1937.729,168202.572
MAX_26thoct_8.oif,11.187,1947.759,168202.572
MAX_26thoct_8.oif,12.43,1977.817,168202.572
MAX_26thoct_8.oif,13.673,1964.21,168202.572
MAX_26thoct_8.oif,14.916,1973.373,168202.572
MAX_26thoct_8.oif,16.159,2024.722,168202.572
MAX_26thoct_8.oif,17.402,2024.873,168202.572
MAX_26thoct_8.oif,18.645,2071.841,168202.572
MAX_26thoct_8.oif,19.888,2064.612,168202.572
MAX_26thoct_8.oif,21.13,2134.034,168202.572
MAX_26thoct_8.oif,22.373,2112.326,168202.572
MAX_26thoct_8.oif,23.616,2098.81,168202.572
MAX_26thoct_8.oif,24.859,2111.582,168202.572
MAX_26thoct_8.oif,26.102,2127.538,168202.572
MAX_26thoct_8.oif,27.345,2163.934,168202.572
MAX_26thoct_8.oif,28.588,2190.31,168202.572
MAX_26thoct_8.oif,29.831,2206.154,168202.572
MAX_26thoct_8.oif,31.074,2217.497,168202.572
MAX_26thoct_8.oif,32.317,2229.301,168202.572
MAX_26thoct_8.oif,33.56,2179.763,168202.572
MAX_26thoct_8.oif,34.803,2164.667,168202.572
MAX_26thoct_8.oif,36.046,2142.49,168202.572
MAX_26thoct_8.oif,37.289,2165.19,168202.572
MAX_26thoct_8.oif,38.532,2162.355,168202.572
MAX_26thoct_8.oif,39.775,2155.601,168202.572
MAX_26thoct_8.oif,41.018,2143.929,168202.572
MAX_26thoct_8.oif,42.261,2147.093,168202.572
MAX_26thoct_8.oif,43.504,2158.165,168202.572
MAX_26thoct_8.oif,44.747,2194.458,168202.572
MAX_26thoct_8.oif,45.99,2204.597,168202.572
MAX_26thoct_8.oif,47.233,2212.94,168202.572
MAX_26thoct_8.oif,48.476,2191.121,168202.572
MAX_26thoct_8.oif,49.719,2198.694,168202.572
MAX_26thoct_8.oif,50.962,2240.288,168202.572
MAX_26thoct_8.oif,52.205,2211.303,168202.572
MAX_26thoct_8.oif,53.448,2208.963,168202.572
MAX_26thoct_8.oif,54.691,2217.199,168202.572
MAX_26thoct_8.oif,55.934,2229.1,168202.572
MAX_26thoct_8.oif,57.177,2240.065,168202.572
MAX_26thoct_8.oif,58.42,2240.327,168202.572
MAX_26thoct_8.oif,59.662,2229.573,168202.572
MAX_26thoct_8.oif,60.905,2318.118,168202.572
MAX_26thoct_8.oif,62.148,2268.72,168202.572
MAX_26thoct_8.oif,63.391,2249.161,168202.572
MAX_26thoct_8.oif,64.634,2246.9,168202.572
MAX_26thoct_8.oif,65.877,2271.073,168202.572
MAX_26thoct_8.oif,67.12,2267.161,168202.572
MAX_26thoct_8.oif,68.363,2250.916,168202.572
MAX_26thoct_8.oif,69.606,2308.899,168202.572
MAX_26thoct_8.oif,70.849,2303.024,168202.572
MAX_26thoct_8.oif,72.092,2260.889,168202.572
MAX_26thoct_8.oif,73.335,2270.687,168202.572
MAX_26thoct_8.oif,74.578,2287.804,168202.572
MAX_26thoct_8.oif,75.821,2298.83,168202.572
MAX_26thoct_8.oif,77.064,2291.663,168202.572
MAX_26thoct_8.oif,78.307,2318.977,168202.572
MAX_26thoct_8.oif,79.55,2277.245,168202.572
MAX_26thoct_8.oif,80.793,2323.618,168202.572
MAX_26thoct_8.oif,82.036,2369.727,168202.572
MAX_26thoct_8.oif,83.279,2451.983,168202.572
MAX_26thoct_8.oif,84.522,2482.032,168202.572
MAX_26thoct_8.oif,85.765,2351.295,168202.572
MAX_26thoct_8.oif,87.008,2324.546,168202.572
MAX_26thoct_8.oif,88.251,2343.859,168202.572
MAX_26thoct_8.oif,89.494,2362.906,168202.572
MAX_26thoct_8.oif,90.737,2332.339,168202.572
MAX_26thoct_8.oif,91.98,2250.507,168202.572
MAX_26thoct_8.oif,93.223,2289.796,168202.572
MAX_26thoct_8.oif,94.466,2278.258,168202.572
MAX_26thoct_8.oif,95.709,2255.277,168202.572
MAX_26thoct_8.oif,96.952,2297.139,168202.572
MAX_26thoct_8.oif,98.195,2362.29,168202.572
MAX_26thoct_8.oif,99.438,2333.413,168202.572
MAX_26thoct_8.oif,100.68,2332.181,168202.572
MAX_26thoct_8.oif,101.923,2376.697,168202.572
MAX_26thoct_8.oif,103.166,2326.822,168202.572
MAX_26thoct_8.oif,104.409,2391.168,168202.572
MAX_26thoct_8.oif,105.652,2359.843,168202.572
MAX_26thoct_8.oif,106.895,2368.794,168202.572
MAX_26thoct_8.oif,108.138,2300.653,168202.572
MAX_26thoct_8.oif,109.381,2346.332,168202.572
MAX_26thoct_8.oif,110.624,2360.481,168202.572
MAX_26thoct_8.oif,111.867,2435.669,168202.572
MAX_26thoct_8.oif,113.11,2346.469,168202.572
MAX_26thoct_8.oif,114.353,2337.603,168202.572
MAX_26thoct_8.oif,115.596,2406.434,168202.572
MAX_26thoct_8.oif,116.839,2354.971,168202.572
MAX_26thoct_8.oif,118.082,2373.596,168202.572
MAX_26thoct_8.oif,119.325,2392.659,168202.572
MAX_26thoct_8.oif,120.568,2359.942,168202.572
MAX_26thoct_8.oif,121.811,2365.432,168202.572
MAX_26thoct_8.oif,123.054,2391.136,168202.572
MAX_26thoct_8.oif,124.297,2355.762,168202.572
MAX_26thoct_8.oif,125.54,2274.188,168202.572
MAX_26thoct_8.oif,126.783,2277.364,168202.572
MAX_26thoct_8.oif,128.026,2275.117,168202.572
MAX_26thoct_8.oif,129.269,2317.67,168202.572
MAX_26thoct_8.oif,130.512,2340.705,168202.572
MAX_26thoct_8.oif,131.755,2266.901,168202.572
MAX_26thoct_8.oif,132.998,2261.488,168202.572
MAX_26thoct_8.oif,134.241,2293.77,168202.572
MAX_26thoct_8.oif,135.484,2291.755,168202.572
MAX_26thoct_8.oif,136.727,2263.645,168202.572
MAX_26thoct_8.oif,137.97,2277.514,168202.572
MAX_26thoct_8.oif,139.212,2269.577,168202.572
MAX_26thoct_8.oif,140.455,2298.549,168202.572
MAX_26thoct_8.oif,141.698,2261.889,168202.572
MAX_26thoct_8.oif,142.941,2286.556,168202.572
MAX_26thoct_8.oif,144.184,2341.109,168202.572
MAX_26thoct_8.oif,145.427,2343.604,168202.572
MAX_26thoct_8.oif,146.67,2349.981,168202.572
MAX_26thoct_8.oif,147.913,2317.809,168202.572
MAX_26thoct_8.oif,149.156,2321.531,168202.572
MAX_26thoct_8.oif,150.399,2305.514,168202.572
MAX_26thoct_8.oif,151.642,2326.235,168202.572
MAX_26thoct_8.oif,152.885,2460.608,168202.572
MAX_26thoct_8.oif,154.128,2417.827,168202.572
MAX_26thoct_8.oif,155.371,2320.044,168202.572
MAX_26thoct_8.oif,156.614,2309.756,168202.572
MAX_26thoct_8.oif,157.857,2297.846,168202.572
MAX_26thoct_8.oif,159.1,2301.14,168202.572
MAX_26thoct_8.oif,160.343,2308.466,168202.572
MAX_26thoct_8.oif,161.586,2298.206,168202.572
MAX_26thoct_8.oif,162.829,2321.859,168202.572
MAX_26thoct_8.oif,164.072,2319.506,168202.572
MAX_26thoct_8.oif,165.315,2302.232,168202.572
MAX_26thoct_8.oif,166.558,2289.955,168202.572
MAX_26thoct_8.oif,167.801,2280.022,168202.572
MAX_26thoct_8.oif,169.044,2271.636,168202.572
MAX_26thoct_8.oif,170.287,2244.767,168202.572
MAX_26thoct_8.oif,171.53,2286.608,168202.572
MAX_26thoct_8.oif,172.773,2244.923,168202.572
MAX_26thoct_8.oif,174.016,2205.733,168202.572
MAX_26thoct_8.oif,175.259,2200.308,168202.572
MAX_26thoct_8.oif,176.502,2263.308,168202.572
MAX_26thoct_8.oif,177.745,2343.065,168202.572
MAX_26thoct_8.oif,178.988,2324.262,168202.572
MAX_26thoct_8.oif,180.23,2316.251,168202.572
MAX_26thoct_8.oif,181.473,2318.962,168202.572
MAX_26thoct_8.oif,182.716,2332.499,168202.572
MAX_26thoct_8.oif,183.959,2338.864,168202.572
MAX_26thoct_8.oif,185.202,2307.574,168202.572
MAX_26thoct_8.oif,186.445,2339.257,168202.572
MAX_26thoct_8.oif,187.688,2380.75,168202.572
MAX_26thoct_8.oif,188.931,2381.763,168202.572
MAX_26thoct_8.oif,190.174,2331.762,168202.572
MAX_26thoct_8.oif,191.417,2355.037,168202.572
MAX_26thoct_8.oif,192.66,2365.067,168202.572
MAX_26thoct_8.oif,193.903,2324.541,168202.572
MAX_26thoct_8.oif,195.146,2332.565,168202.572
MAX_26thoct_8.oif,196.389,2333.16,168202.572
MAX_26thoct_8.oif,197.632,2366.547,168202.572
MAX_26thoct_8.oif,198.875,2329.92,168202.572
MAX_26thoct_8.oif,200.118,2372.941,168202.572
MAX_26thoct_8.oif,201.361,2324.555,168202.572
MAX_26thoct_8.oif,202.604,2313.112,168202.572
MAX_26thoct_8.oif,203.847,2309.685,168202.572
MAX_26thoct_8.oif,205.09,2292.668,168202.572
MAX_26thoct_8.oif,206.333,2278.163,168202.572
MAX_26thoct_8.oif,207.576,2297.797,168202.572
MAX_26thoct_8.oif,208.819,2236.129,168202.572
MAX_26thoct_8.oif,210.062,2157.957,168202.572
MAX_26thoct_8.oif,211.305,2101.055,168202.572
MAX_26thoct_8.oif,212.548,2084.262,168202.572
MAX_26thoct_8.oif,213.791,2018.743,168202.572
MAX_26thoct_8.oif,215.034,2035.829,168202.572
MAX_26thoct_8.oif,216.277,2029.135,168202.572
MAX_26thoct_8.oif,217.52,2002.028,168202.572
MAX_26thoct_8.oif,218.762,1973.782,168202.572
MAX_26thoct_8.oif,220.005,1947.604,168202.572
MAX_26thoct_8.oif,221.248,1979.618,168202.572
MAX_26thoct_8.oif,222.491,2083.161,168202.572
MAX_26thoct_8.oif,223.734,2098.127,168202.572
MAX_26thoct_9.oif,0,1539.848,251649.562
MAX_26thoct_9.oif,1.243,1538.617,251649.562
MAX_26thoct_9.oif,2.486,1539.833,251649.562
MAX_26thoct_9.oif,3.729,1537.973,251649.562
MAX_26thoct_9.oif,4.972,1572.727,251649.562
MAX_26thoct_9.oif,6.215,1565.915,251649.562
MAX_26thoct_9.oif,7.458,1581.627,251649.562
MAX_26thoct_9.oif,8.701,1596.708,251649.562
MAX_26thoct_9.oif,9.944,1607.041,251649.562
MAX_26thoct_9.oif,11.187,1642.515,251649.562
MAX_26thoct_9.oif,12.43,1653.856,251649.562
MAX_26thoct_9.oif,13.673,1645.307,251649.562
MAX_26thoct_9.oif,14.916,1664.356,251649.562
MAX_26thoct_9.oif,16.159,1661.187,251649.562
MAX_26thoct_9.oif,17.402,1670.149,251649.562
MAX_26thoct_9.oif,18.645,1684.21,251649.562
MAX_26thoct_9.oif,19.888,1704.345,251649.562
MAX_26thoct_9.oif,21.13,1717.702,251649.562
MAX_26thoct_9.oif,22.373,1722.773,251649.562
MAX_26thoct_9.oif,23.616,1707.821,251649.562
MAX_26thoct_9.oif,24.859,1687.269,251649.562
MAX_26thoct_9.oif,26.102,1685.777,251649.562
MAX_26thoct_9.oif,27.345,1688.435,251649.562
MAX_26thoct_9.oif,28.588,1687.313,251649.562
MAX_26thoct_9.oif,29.831,1672.869,251649.562
MAX_26thoct_9.oif,31.074,1682.961,251649.562
MAX_26thoct_9.oif,32.317,1691.202,251649.562
MAX_26thoct_9.oif,33.56,1694.361,251649.562
MAX_26thoct_9.oif,34.803,1689.004,251649.562
MAX_26thoct_9.oif,36.046,1689.269,251649.562
MAX_26thoct_9.oif,37.289,1681.934,251649.562
MAX_26thoct_9.oif,38.532,1674.198,251649.562
MAX_26thoct_9.oif,39.775,1703.658,251649.562
MAX_26thoct_9.oif,41.018,1734.559,251649.562
MAX_26thoct_9.oif,42.261,1741.95,251649.562
MAX_26thoct_9.oif,43.504,1729.589,251649.562
MAX_26thoct_9.oif,44.747,1747.721,251649.562
MAX_26thoct_9.oif,45.99,1748.996,251649.562
MAX_26thoct_9.oif,47.233,1760.84,251649.562
MAX_26thoct_9.oif,48.476,1764.139,251649.562
MAX_26thoct_9.oif,49.719,1749.46,251649.562
MAX_26thoct_9.oif,50.962,1748.998,251649.562
MAX_26thoct_9.oif,52.205,1761.478,251649.562
MAX_26thoct_9.oif,53.448,1767.878,251649.562
MAX_26thoct_9.oif,54.691,1772.905,251649.562
MAX_26thoct_9.oif,55.934,1789.611,251649.562
MAX_26thoct_9.oif,57.177,1802.294,251649.562
MAX_26thoct_9.oif,58.42,1846.144,251649.562
MAX_26thoct_9.oif,59.662,1885.239,251649.562
