disc,distance,value,area
MAX_17C5dec_17.oif,121.811,2800.589,135742.725
MAX_17C5dec_17.oif,123.054,2756.743,135742.725
MAX_17C5dec_17.oif,124.297,2705.848,135742.725
MAX_17C5dec_17.oif,125.54,2607.596,135742.725
MAX_17C5dec_17.oif,126.783,2560.618,135742.725
MAX_17C5dec_17.oif,128.026,2516.991,135742.725
MAX_17C5dec_17.oif,129.269,2445.382,135742.725
MAX_17C5dec_17.oif,130.512,2399.736,135742.725
MAX_17C5dec_17.oif,131.755,2391.865,135742.725
MAX_17C5dec_17.oif,132.998,2378.833,135742.725
MAX_17C5dec_17.oif,134.241,2355.815,135742.725
MAX_17C5dec_17.oif,135.484,2314.749,135742.725
MAX_17C5dec_17.oif,136.727,2322.909,135742.725
MAX_17C5dec_17.oif,137.97,2305.606,135742.725
MAX_17C5dec_17.oif,139.212,2307.104,135742.725
MAX_17C5dec_17.oif,140.455,2309.834,135742.725
MAX_17C5dec_17.oif,141.698,2281.134,135742.725
MAX_17C5dec_17.oif,142.941,2237.721,135742.725
MAX_17C5dec_17.oif,144.184,2253.156,135742.725
MAX_17C5dec_17.oif,145.427,2212.187,135742.725
MAX_17C5dec_17.oif,146.67,2185.164,135742.725
MAX_17C5dec_17.oif,147.913,2180.245,135742.725
MAX_17C5dec_17.oif,149.156,2160.224,135742.725
MAX_17C5dec_17.oif,150.399,2163.163,135742.725
MAX_17C5dec_17.oif,151.642,2186.421,135742.725
MAX_17C5dec_17.oif,152.885,2193.083,135742.725
MAX_17C5dec_17.oif,154.128,2187.728,135742.725
MAX_17C5dec_17.oif,155.371,2180.72,135742.725
MAX_17C5dec_17.oif,156.614,2165.104,135742.725
MAX_17C5dec_17.oif,157.857,2128.267,135742.725
MAX_17C5dec_17.oif,159.1,2113.245,135742.725
MAX_17C5dec_17.oif,160.343,2096.109,135742.725
MAX_17C5dec_17.oif,161.586,2103.673,135742.725
MAX_17C5dec_17.oif,162.829,2132.78,135742.725
MAX_17C5dec_17.oif,164.072,2117.325,135742.725
MAX_17C5dec_17.oif,165.315,2116.116,135742.725
MAX_17C5dec_17.oif,166.558,2096.388,135742.725
MAX_17C5dec_17.oif,167.801,2090.484,135742.725
MAX_17C5dec_17.oif,169.044,2070.247,135742.725
MAX_17C5dec_17.oif,170.287,2052.607,135742.725
MAX_17C5dec_17.oif,171.53,2049.327,135742.725
MAX_17C5dec_17.oif,172.773,2025.822,135742.725
MAX_17C5dec_17.oif,174.016,2011.111,135742.725
MAX_17C5dec_17.oif,175.259,1989.693,135742.725
MAX_17C5dec_17.oif,176.502,1972.568,135742.725
MAX_17C5dec_17.oif,177.745,1940.239,135742.725
MAX_17C5dec_17.oif,178.988,1909.936,135742.725
MAX_17C5dec_17.oif,180.23,1871.723,135742.725
MAX_17C5dec_17.oif,181.473,1823.447,135742.725
MAX_17C5dec_17.oif,182.716,1775.174,135742.725
MAX_17C5dec_17.oif,183.959,1719.128,135742.725
MAX_17C5dec_17.oif,185.202,1682.618,135742.725
MAX_17C5dec_17.oif,186.445,1632.633,135742.725
MAX_17C5dec_17.oif,187.688,1600.198,135742.725
MAX_17C5dec_17.oif,188.931,1556.346,135742.725
MAX_17C5dec_17.oif,190.174,1501.704,135742.725
MAX_17C5dec_17.oif,191.417,1454.337,135742.725
MAX_17C5dec_17.oif,192.66,1423.326,135742.725
MAX_17C5dec_17.oif,193.903,1408.179,135742.725
MAX_17C5dec_17.oif,195.146,1404.153,135742.725
MAX_17C5dec_17.oif,196.389,1414.967,135742.725
MAX_17C5dec_17.oif,197.632,1432.153,135742.725
MAX_17C5dec_17.oif,198.875,1429.864,135742.725
MAX_17C5dec_17.oif,200.118,1421.455,135742.725
MAX_17C5dec_17.oif,201.361,1436.438,135742.725
MAX_17C5dec_17.oif,202.604,1464.398,135742.725
MAX_17C5dec_17.oif,203.847,1463.011,135742.725
MAX_17C5dec_17.oif,205.09,1424.521,135742.725
MAX_17C5dec_17.oif,206.333,1407.853,135742.725
MAX_17C5dec_17.oif,207.576,1422.012,135742.725
MAX_17C5dec_17.oif,208.819,1434.137,135742.725
MAX_17C5dec_17.oif,210.062,1440.169,135742.725
MAX_17C5dec_17.oif,211.305,1428.327,135742.725
MAX_17C5dec_17.oif,212.548,1441.927,135742.725
MAX_17C5dec_17.oif,213.791,1433.937,135742.725
MAX_17C5dec_17.oif,215.034,1421.151,135742.725
MAX_17C5dec_17.oif,216.277,1423.113,135742.725
MAX_17C5dec_17.oif,217.52,1414.22,135742.725
MAX_17C5dec_17.oif,218.762,1401.246,135742.725
MAX_17C5dec_17.oif,220.005,1414.014,135742.725
MAX_17C5dec_17.oif,221.248,1408.73,135742.725
MAX_17C5dec_17.oif,222.491,1433.874,135742.725
MAX_17C5dec_2.oif,0,1773.71,220708.422
MAX_17C5dec_2.oif,1.243,1759.098,220708.422
MAX_17C5dec_2.oif,2.486,1768.195,220708.422
MAX_17C5dec_2.oif,3.729,1794.896,220708.422
MAX_17C5dec_2.oif,4.972,1829.938,220708.422
MAX_17C5dec_2.oif,6.215,1871.183,220708.422
MAX_17C5dec_2.oif,7.458,1886.361,220708.422
MAX_17C5dec_2.oif,8.701,1887.098,220708.422
MAX_17C5dec_2.oif,9.944,1877.888,220708.422
MAX_17C5dec_2.oif,11.187,1869.458,220708.422
MAX_17C5dec_2.oif,12.43,1899.689,220708.422
MAX_17C5dec_2.oif,13.673,1894.031,220708.422
MAX_17C5dec_2.oif,14.916,1935.312,220708.422
MAX_17C5dec_2.oif,16.159,1936.261,220708.422
MAX_17C5dec_2.oif,17.402,1949.363,220708.422
MAX_17C5dec_2.oif,18.645,1985.422,220708.422
MAX_17C5dec_2.oif,19.888,2018.58,220708.422
MAX_17C5dec_2.oif,21.13,2024.069,220708.422
MAX_17C5dec_2.oif,22.373,2020.58,220708.422
MAX_17C5dec_2.oif,23.616,2058.326,220708.422
MAX_17C5dec_2.oif,24.859,2091.382,220708.422
MAX_17C5dec_2.oif,26.102,2087.973,220708.422
MAX_17C5dec_2.oif,27.345,2057.595,220708.422
MAX_17C5dec_2.oif,28.588,2054.991,220708.422
MAX_17C5dec_2.oif,29.831,2061.19,220708.422
MAX_17C5dec_2.oif,31.074,2089.678,220708.422
MAX_17C5dec_2.oif,32.317,2096.242,220708.422
MAX_17C5dec_2.oif,33.56,2131.73,220708.422
MAX_17C5dec_2.oif,34.803,2183.297,220708.422
MAX_17C5dec_2.oif,36.046,2194.511,220708.422
MAX_17C5dec_2.oif,37.289,2174.165,220708.422
MAX_17C5dec_2.oif,38.532,2170.373,220708.422
MAX_17C5dec_2.oif,39.775,2165.903,220708.422
MAX_17C5dec_2.oif,41.018,2143.616,220708.422
MAX_17C5dec_2.oif,42.261,2119.49,220708.422
MAX_17C5dec_2.oif,43.504,2131.697,220708.422
MAX_17C5dec_2.oif,44.747,2114.683,220708.422
MAX_17C5dec_2.oif,45.99,2173.927,220708.422
MAX_17C5dec_2.oif,47.233,2151.976,220708.422
MAX_17C5dec_2.oif,48.476,2148.078,220708.422
MAX_17C5dec_2.oif,49.719,2173.323,220708.422
MAX_17C5dec_2.oif,50.962,2190.924,220708.422
MAX_17C5dec_2.oif,52.205,2153.822,220708.422
MAX_17C5dec_2.oif,53.448,2113.724,220708.422
MAX_17C5dec_2.oif,54.691,2054.862,220708.422
MAX_17C5dec_2.oif,55.934,2023.014,220708.422
MAX_17C5dec_2.oif,57.177,2040.365,220708.422
MAX_17C5dec_2.oif,58.42,2121.451,220708.422
MAX_17C5dec_2.oif,59.662,2152.545,220708.422
MAX_17C5dec_2.oif,60.905,2184.993,220708.422
MAX_17C5dec_2.oif,62.148,2154.338,220708.422
MAX_17C5dec_2.oif,63.391,2152.516,220708.422
MAX_17C5dec_2.oif,64.634,2173.363,220708.422
MAX_17C5dec_2.oif,65.877,2209.284,220708.422
MAX_17C5dec_2.oif,67.12,2205.321,220708.422
MAX_17C5dec_2.oif,68.363,2218.628,220708.422
MAX_17C5dec_2.oif,69.606,2208.294,220708.422
MAX_17C5dec_2.oif,70.849,2220.193,220708.422
MAX_17C5dec_2.oif,72.092,2249.886,220708.422
MAX_17C5dec_2.oif,73.335,2282.289,220708.422
MAX_17C5dec_2.oif,74.578,2277.328,220708.422
MAX_17C5dec_2.oif,75.821,2301.987,220708.422
MAX_17C5dec_2.oif,77.064,2290.591,220708.422
MAX_17C5dec_2.oif,78.307,2286.44,220708.422
MAX_17C5dec_2.oif,79.55,2323.276,220708.422
MAX_17C5dec_2.oif,80.793,2322.438,220708.422
MAX_17C5dec_2.oif,82.036,2329.832,220708.422
MAX_17C5dec_2.oif,83.279,2389.827,220708.422
MAX_17C5dec_2.oif,84.522,2424.157,220708.422
MAX_17C5dec_2.oif,85.765,2444.569,220708.422
MAX_17C5dec_2.oif,87.008,2473.914,220708.422
MAX_17C5dec_2.oif,88.251,2445.519,220708.422
MAX_17C5dec_2.oif,89.494,2414.651,220708.422
MAX_17C5dec_2.oif,90.737,2446.677,220708.422
MAX_17C5dec_2.oif,91.98,2436.24,220708.422
MAX_17C5dec_2.oif,93.223,2407.661,220708.422
MAX_17C5dec_2.oif,94.466,2408.677,220708.422
MAX_17C5dec_2.oif,95.709,2415.267,220708.422
MAX_17C5dec_2.oif,96.952,2427.514,220708.422
MAX_17C5dec_2.oif,98.195,2456.753,220708.422
MAX_17C5dec_2.oif,99.438,2511.537,220708.422
MAX_17C5dec_2.oif,100.68,2551.994,220708.422
MAX_17C5dec_2.oif,101.923,2592.236,220708.422
MAX_17C5dec_2.oif,103.166,2558.808,220708.422
MAX_17C5dec_2.oif,104.409,2550.226,220708.422
MAX_17C5dec_2.oif,105.652,2515.073,220708.422
MAX_17C5dec_2.oif,106.895,2495.763,220708.422
MAX_17C5dec_2.oif,108.138,2451.036,220708.422
MAX_17C5dec_2.oif,109.381,2456.241,220708.422
MAX_17C5dec_2.oif,110.624,2470.496,220708.422
MAX_17C5dec_2.oif,111.867,2468.886,220708.422
MAX_17C5dec_2.oif,113.11,2499.652,220708.422
MAX_17C5dec_2.oif,114.353,2457.993,220708.422
MAX_17C5dec_2.oif,115.596,2473.176,220708.422
MAX_17C5dec_2.oif,116.839,2504.79,220708.422
MAX_17C5dec_2.oif,118.082,2491.002,220708.422
MAX_17C5dec_2.oif,119.325,2495.354,220708.422
MAX_17C5dec_2.oif,120.568,2459.289,220708.422
MAX_17C5dec_2.oif,121.811,2457.086,220708.422
MAX_17C5dec_2.oif,123.054,2478.081,220708.422
MAX_17C5dec_2.oif,124.297,2436.489,220708.422
MAX_17C5dec_2.oif,125.54,2391.714,220708.422
MAX_17C5dec_2.oif,126.783,2401.688,220708.422
MAX_17C5dec_2.oif,128.026,2384.786,220708.422
MAX_17C5dec_2.oif,129.269,2366.237,220708.422
MAX_17C5dec_2.oif,130.512,2392.859,220708.422
MAX_17C5dec_2.oif,131.755,2366.77,220708.422
MAX_17C5dec_2.oif,132.998,2364.087,220708.422
MAX_17C5dec_2.oif,134.241,2347.246,220708.422
MAX_17C5dec_2.oif,135.484,2339.829,220708.422
MAX_17C5dec_2.oif,136.727,2362.145,220708.422
MAX_17C5dec_2.oif,137.97,2333.411,220708.422
MAX_17C5dec_2.oif,139.212,2330.742,220708.422
MAX_17C5dec_2.oif,140.455,2335.93,220708.422
MAX_17C5dec_2.oif,141.698,2347.416,220708.422
MAX_17C5dec_2.oif,142.941,2394.39,220708.422
MAX_17C5dec_2.oif,144.184,2421.751,220708.422
MAX_17C5dec_2.oif,145.427,2429.252,220708.422
MAX_17C5dec_2.oif,146.67,2441.6,220708.422
MAX_17C5dec_2.oif,147.913,2390.459,220708.422
MAX_17C5dec_2.oif,149.156,2331.869,220708.422
MAX_17C5dec_2.oif,150.399,2315.689,220708.422
MAX_17C5dec_2.oif,151.642,2330.188,220708.422
MAX_17C5dec_2.oif,152.885,2316.858,220708.422
MAX_17C5dec_2.oif,154.128,2324.738,220708.422
MAX_17C5dec_2.oif,155.371,2323.103,220708.422
MAX_17C5dec_2.oif,156.614,2336.975,220708.422
MAX_17C5dec_2.oif,157.857,2295.181,220708.422
MAX_17C5dec_2.oif,159.1,2301.462,220708.422
MAX_17C5dec_2.oif,160.343,2329.329,220708.422
MAX_17C5dec_2.oif,161.586,2374.839,220708.422
MAX_17C5dec_2.oif,162.829,2362.398,220708.422
MAX_17C5dec_2.oif,164.072,2353.326,220708.422
MAX_17C5dec_2.oif,165.315,2331.044,220708.422
MAX_17C5dec_2.oif,166.558,2310.203,220708.422
MAX_17C5dec_2.oif,167.801,2336.783,220708.422
MAX_17C5dec_2.oif,169.044,2356.09,220708.422
MAX_17C5dec_2.oif,170.287,2316.379,220708.422
MAX_17C5dec_2.oif,171.53,2282.33,220708.422
MAX_17C5dec_2.oif,172.773,2284.215,220708.422
MAX_17C5dec_2.oif,174.016,2295.302,220708.422
MAX_17C5dec_2.oif,175.259,2277.619,220708.422
MAX_17C5dec_2.oif,176.502,2289.907,220708.422
MAX_17C5dec_2.oif,177.745,2297.839,220708.422
MAX_17C5dec_2.oif,178.988,2302.741,220708.422
MAX_17C5dec_2.oif,180.23,2348.312,220708.422
MAX_17C5dec_2.oif,181.473,2331.171,220708.422
MAX_17C5dec_2.oif,182.716,2326.811,220708.422
MAX_17C5dec_2.oif,183.959,2308.05,220708.422
MAX_17C5dec_2.oif,185.202,2304.289,220708.422
MAX_17C5dec_2.oif,186.445,2322.1,220708.422
MAX_17C5dec_2.oif,187.688,2258.916,220708.422
MAX_17C5dec_2.oif,188.931,2289.904,220708.422
MAX_17C5dec_2.oif,190.174,2253.046,220708.422
MAX_17C5dec_2.oif,191.417,2294.558,220708.422
MAX_17C5dec_2.oif,192.66,2303.139,220708.422
MAX_17C5dec_2.oif,193.903,2265.552,220708.422
MAX_17C5dec_2.oif,195.146,2251.716,220708.422
MAX_17C5dec_2.oif,196.389,2255.957,220708.422
MAX_17C5dec_2.oif,197.632,2244.876,220708.422
MAX_17C5dec_2.oif,198.875,2255.35,220708.422
MAX_17C5dec_2.oif,200.118,2260.272,220708.422
MAX_17C5dec_2.oif,201.361,2299.357,220708.422
MAX_17C5dec_2.oif,202.604,2263.744,220708.422
MAX_17C5dec_2.oif,203.847,2263.956,220708.422
MAX_17C5dec_2.oif,205.09,2261.7,220708.422
MAX_17C5dec_2.oif,206.333,2223.505,220708.422
MAX_17C5dec_2.oif,207.576,2182.929,220708.422
MAX_17C5dec_2.oif,208.819,2146.733,220708.422
MAX_17C5dec_2.oif,210.062,2120.467,220708.422
MAX_17C5dec_2.oif,211.305,2127.933,220708.422
MAX_17C5dec_2.oif,212.548,2112.295,220708.422
MAX_17C5dec_2.oif,213.791,2129.206,220708.422
MAX_17C5dec_2.oif,215.034,2141.482,220708.422
MAX_17C5dec_2.oif,216.277,2127.708,220708.422
MAX_17C5dec_2.oif,217.52,2150.336,220708.422
MAX_17C5dec_2.oif,218.762,2174.138,220708.422
MAX_17C5dec_2.oif,220.005,2195.147,220708.422
MAX_17C5dec_2.oif,221.248,2231.37,220708.422
MAX_17C5dec_2.oif,222.491,2247.286,220708.422
MAX_17C5dec_2.oif,223.734,2284.333,220708.422
MAX_17C5dec_3.oif,0,1713.882,186462.588
MAX_17C5dec_3.oif,1.243,1736.348,186462.588
MAX_17C5dec_3.oif,2.486,1752.379,186462.588
MAX_17C5dec_3.oif,3.729,1816.419,186462.588
MAX_17C5dec_3.oif,4.972,1853.901,186462.588
MAX_17C5dec_3.oif,6.215,1853.949,186462.588
MAX_17C5dec_3.oif,7.458,1861.844,186462.588
MAX_17C5dec_3.oif,8.701,1896.937,186462.588
MAX_17C5dec_3.oif,9.944,1908.577,186462.588
MAX_17C5dec_3.oif,11.187,1898.814,186462.588
MAX_17C5dec_3.oif,12.43,1874.366,186462.588
MAX_17C5dec_3.oif,13.673,1839.136,186462.588
MAX_17C5dec_3.oif,14.916,1859.589,186462.588
MAX_17C5dec_3.oif,16.159,1853.745,186462.588
MAX_17C5dec_3.oif,17.402,1856.62,186462.588
MAX_17C5dec_3.oif,18.645,1847.276,186462.588
MAX_17C5dec_3.oif,19.888,1859.053,186462.588
MAX_17C5dec_3.oif,21.13,1859.189,186462.588
MAX_17C5dec_3.oif,22.373,1845.666,186462.588
MAX_17C5dec_3.oif,23.616,1842.382,186462.588
MAX_17C5dec_3.oif,24.859,1855.509,186462.588
MAX_17C5dec_3.oif,26.102,1850.212,186462.588
MAX_17C5dec_3.oif,27.345,1871.843,186462.588
MAX_17C5dec_3.oif,28.588,1866.163,186462.588
MAX_17C5dec_3.oif,29.831,1851.056,186462.588
MAX_17C5dec_3.oif,31.074,1856.373,186462.588
MAX_17C5dec_3.oif,32.317,1879.164,186462.588
MAX_17C5dec_3.oif,33.56,1881.452,186462.588
MAX_17C5dec_3.oif,34.803,1884.458,186462.588
MAX_17C5dec_3.oif,36.046,1908.519,186462.588
MAX_17C5dec_3.oif,37.289,1933.344,186462.588
MAX_17C5dec_3.oif,38.532,1924.947,186462.588
MAX_17C5dec_3.oif,39.775,1934.326,186462.588
MAX_17C5dec_3.oif,41.018,1950.253,186462.588
MAX_17C5dec_3.oif,42.261,1967.804,186462.588
MAX_17C5dec_3.oif,43.504,1967.868,186462.588
MAX_17C5dec_3.oif,44.747,1964.585,186462.588
MAX_17C5dec_3.oif,45.99,1975.657,186462.588
MAX_17C5dec_3.oif,47.233,2024.213,186462.588
MAX_17C5dec_3.oif,48.476,1971.415,186462.588
MAX_17C5dec_3.oif,49.719,1961.956,186462.588
MAX_17C5dec_3.oif,50.962,1987.71,186462.588
MAX_17C5dec_3.oif,52.205,1986.804,186462.588
MAX_17C5dec_3.oif,53.448,1959.997,186462.588
MAX_17C5dec_3.oif,54.691,1988.599,186462.588
MAX_17C5dec_3.oif,55.934,2002.608,186462.588
MAX_17C5dec_3.oif,57.177,2052.637,186462.588
MAX_17C5dec_3.oif,58.42,2052.129,186462.588
MAX_17C5dec_3.oif,59.662,2021.114,186462.588
MAX_17C5dec_3.oif,60.905,2044.401,186462.588
MAX_17C5dec_3.oif,62.148,2070.707,186462.588
MAX_17C5dec_3.oif,63.391,2078.071,186462.588
MAX_17C5dec_3.oif,64.634,2107.805,186462.588
MAX_17C5dec_3.oif,65.877,2087.125,186462.588
MAX_17C5dec_3.oif,67.12,2116.183,186462.588
MAX_17C5dec_3.oif,68.363,2139.427,186462.588
MAX_17C5dec_3.oif,69.606,2117.698,186462.588
MAX_17C5dec_3.oif,70.849,2135.874,186462.588
MAX_17C5dec_3.oif,72.092,2147.921,186462.588
MAX_17C5dec_3.oif,73.335,2139.653,186462.588
MAX_17C5dec_3.oif,74.578,2102.88,186462.588
MAX_17C5dec_3.oif,75.821,2116.797,186462.588
MAX_17C5dec_3.oif,77.064,2121.439,186462.588
MAX_17C5dec_3.oif,78.307,2158.692,186462.588
MAX_17C5dec_3.oif,79.55,2170.346,186462.588
MAX_17C5dec_3.oif,80.793,2229.054,186462.588
MAX_17C5dec_3.oif,82.036,2250.32,186462.588
MAX_17C5dec_3.oif,83.279,2251.954,186462.588
MAX_17C5dec_3.oif,84.522,2281.558,186462.588
MAX_17C5dec_3.oif,85.765,2304.892,186462.588
MAX_17C5dec_3.oif,87.008,2275.82,186462.588
MAX_17C5dec_3.oif,88.251,2253.328,186462.588
MAX_17C5dec_3.oif,89.494,2195.522,186462.588
MAX_17C5dec_3.oif,90.737,2160.187,186462.588
MAX_17C5dec_3.oif,91.98,2132.709,186462.588
MAX_17C5dec_3.oif,93.223,2125.479,186462.588
MAX_17C5dec_3.oif,94.466,2098.997,186462.588
MAX_17C5dec_3.oif,95.709,2086.635,186462.588
MAX_17C5dec_3.oif,96.952,2057.219,186462.588
MAX_17C5dec_3.oif,98.195,2036.555,186462.588
MAX_17C5dec_3.oif,99.438,1996.507,186462.588
MAX_17C5dec_3.oif,100.68,1991.623,186462.588
MAX_17C5dec_3.oif,101.923,1995.742,186462.588
MAX_17C5dec_3.oif,103.166,1975.339,186462.588
MAX_17C5dec_3.oif,104.409,1970.208,186462.588
MAX_17C5dec_3.oif,105.652,1970.08,186462.588
MAX_17C5dec_3.oif,106.895,1966.793,186462.588
MAX_17C5dec_3.oif,108.138,1990.733,186462.588
MAX_17C5dec_3.oif,109.381,1995.838,186462.588
MAX_17C5dec_3.oif,110.624,2045.903,186462.588
MAX_17C5dec_3.oif,111.867,2057.395,186462.588
MAX_17C5dec_3.oif,113.11,2004.965,186462.588
MAX_17C5dec_3.oif,114.353,1969.392,186462.588
MAX_17C5dec_3.oif,115.596,1983.121,186462.588
MAX_17C5dec_3.oif,116.839,1968.132,186462.588
MAX_17C5dec_3.oif,118.082,1938.171,186462.588
MAX_17C5dec_3.oif,119.325,1879.312,186462.588
MAX_17C5dec_3.oif,120.568,1855.618,186462.588
MAX_17C5dec_3.oif,121.811,1879.886,186462.588
MAX_17C5dec_3.oif,123.054,1885.673,186462.588
MAX_17C5dec_3.oif,124.297,1859.946,186462.588
MAX_17C5dec_3.oif,125.54,1809.524,186462.588
MAX_17C5dec_3.oif,126.783,1784.238,186462.588
MAX_17C5dec_3.oif,128.026,1771.446,186462.588
MAX_17C5dec_3.oif,129.269,1784.232,186462.588
MAX_17C5dec_3.oif,130.512,1763.322,186462.588
MAX_17C5dec_3.oif,131.755,1746.257,186462.588
MAX_17C5dec_3.oif,132.998,1735.068,186462.588
MAX_17C5dec_3.oif,134.241,1727.901,186462.588
MAX_17C5dec_3.oif,135.484,1758.753,186462.588
MAX_17C5dec_3.oif,136.727,1759.782,186462.588
MAX_17C5dec_3.oif,137.97,1764.959,186462.588
MAX_17C5dec_3.oif,139.212,1751.553,186462.588
MAX_17C5dec_3.oif,140.455,1781.75,186462.588
MAX_17C5dec_3.oif,141.698,1792.861,186462.588
MAX_17C5dec_3.oif,142.941,1784.793,186462.588
MAX_17C5dec_3.oif,144.184,1794.484,186462.588
MAX_17C5dec_3.oif,145.427,1785.105,186462.588
MAX_17C5dec_3.oif,146.67,1823.656,186462.588
MAX_17C5dec_3.oif,147.913,1860.045,186462.588
MAX_17C5dec_3.oif,149.156,1843.796,186462.588
MAX_17C5dec_3.oif,150.399,1883.802,186462.588
MAX_17C5dec_3.oif,151.642,1880.124,186462.588
MAX_17C5dec_3.oif,152.885,1847.869,186462.588
MAX_17C5dec_3.oif,154.128,1826.18,186462.588
MAX_17C5dec_3.oif,155.371,1816.745,186462.588
MAX_17C5dec_3.oif,156.614,1813.565,186462.588
MAX_17C5dec_3.oif,157.857,1801.354,186462.588
MAX_17C5dec_3.oif,159.1,1832.704,186462.588
MAX_17C5dec_3.oif,160.343,1852.689,186462.588
MAX_17C5dec_3.oif,161.586,1872.462,186462.588
MAX_17C5dec_3.oif,162.829,1929.053,186462.588
MAX_17C5dec_3.oif,164.072,1941.628,186462.588
MAX_17C5dec_3.oif,165.315,1965.52,186462.588
MAX_17C5dec_3.oif,166.558,2016.953,186462.588
MAX_17C5dec_3.oif,167.801,2013.637,186462.588
MAX_17C5dec_3.oif,169.044,2041.393,186462.588
MAX_17C5dec_3.oif,170.287,2012.407,186462.588
MAX_17C5dec_3.oif,171.53,2059.484,186462.588
MAX_17C5dec_3.oif,172.773,2057.246,186462.588
MAX_17C5dec_3.oif,174.016,2069.527,186462.588
MAX_17C5dec_3.oif,175.259,2120.55,186462.588
MAX_17C5dec_3.oif,176.502,2064.258,186462.588
MAX_17C5dec_3.oif,177.745,2035.204,186462.588
MAX_17C5dec_3.oif,178.988,2036.702,186462.588
MAX_17C5dec_3.oif,180.23,2040.352,186462.588
MAX_17C5dec_3.oif,181.473,2009.428,186462.588
MAX_17C5dec_3.oif,182.716,1997.864,186462.588
MAX_17C5dec_3.oif,183.959,2016.58,186462.588
MAX_17C5dec_3.oif,185.202,2018.865,186462.588
MAX_17C5dec_3.oif,186.445,2015.693,186462.588
MAX_17C5dec_3.oif,187.688,1995.067,186462.588
MAX_17C5dec_3.oif,188.931,1975.621,186462.588
MAX_17C5dec_3.oif,190.174,1963.078,186462.588
MAX_17C5dec_3.oif,191.417,1951.463,186462.588
MAX_17C5dec_3.oif,192.66,1929.655,186462.588
MAX_17C5dec_3.oif,193.903,1892.496,186462.588
MAX_17C5dec_3.oif,195.146,1867.365,186462.588
MAX_17C5dec_3.oif,196.389,1858.584,186462.588
MAX_17C5dec_3.oif,197.632,1835.281,186462.588
MAX_17C5dec_3.oif,198.875,1823.916,186462.588
MAX_17C5dec_3.oif,200.118,1817.305,186462.588
MAX_17C5dec_3.oif,201.361,1823.062,186462.588
MAX_17C5dec_3.oif,202.604,1812.077,186462.588
MAX_17C5dec_3.oif,203.847,1828.634,186462.588
MAX_17C5dec_3.oif,205.09,1868.212,186462.588
MAX_17C5dec_3.oif,206.333,1854.029,186462.588
MAX_17C5dec_3.oif,207.576,1842.975,186462.588
MAX_17C5dec_3.oif,208.819,1795.239,186462.588
MAX_17C5dec_3.oif,210.062,1753.806,186462.588
MAX_17C5dec_3.oif,211.305,1721.262,186462.588
MAX_17C5dec_4.oif,0,2046.036,183242.868
MAX_17C5dec_4.oif,1.243,2106.623,183242.868
MAX_17C5dec_4.oif,2.486,2161.994,183242.868
MAX_17C5dec_4.oif,3.729,2209.363,183242.868
MAX_17C5dec_4.oif,4.972,2266.225,183242.868
MAX_17C5dec_4.oif,6.215,2300.003,183242.868
MAX_17C5dec_4.oif,7.458,2338.533,183242.868
MAX_17C5dec_4.oif,8.701,2387.154,183242.868
MAX_17C5dec_4.oif,9.944,2439.064,183242.868
MAX_17C5dec_4.oif,11.187,2437.339,183242.868
MAX_17C5dec_4.oif,12.43,2479.114,183242.868
MAX_17C5dec_4.oif,13.673,2478.965,183242.868
MAX_17C5dec_4.oif,14.916,2477.529,183242.868
MAX_17C5dec_4.oif,16.159,2439.26,183242.868
MAX_17C5dec_4.oif,17.402,2442.832,183242.868
MAX_17C5dec_4.oif,18.645,2472.234,183242.868
MAX_17C5dec_4.oif,19.888,2483.365,183242.868
MAX_17C5dec_4.oif,21.13,2503.607,183242.868
MAX_17C5dec_4.oif,22.373,2519.281,183242.868
MAX_17C5dec_4.oif,23.616,2560.696,183242.868
MAX_17C5dec_4.oif,24.859,2578.615,183242.868
MAX_17C5dec_4.oif,26.102,2568.317,183242.868
MAX_17C5dec_4.oif,27.345,2586.657,183242.868
MAX_17C5dec_4.oif,28.588,2572.745,183242.868
MAX_17C5dec_4.oif,29.831,2592.982,183242.868
MAX_17C5dec_4.oif,31.074,2574.864,183242.868
MAX_17C5dec_4.oif,32.317,2596.448,183242.868
MAX_17C5dec_4.oif,33.56,2600.563,183242.868
MAX_17C5dec_4.oif,34.803,2596.716,183242.868
MAX_17C5dec_4.oif,36.046,2572.633,183242.868
MAX_17C5dec_4.oif,37.289,2632.846,183242.868
MAX_17C5dec_4.oif,38.532,2649.174,183242.868
MAX_17C5dec_4.oif,39.775,2644.105,183242.868
MAX_17C5dec_4.oif,41.018,2666.5,183242.868
MAX_17C5dec_4.oif,42.261,2686.183,183242.868
MAX_17C5dec_4.oif,43.504,2664.208,183242.868
MAX_17C5dec_4.oif,44.747,2632.678,183242.868
MAX_17C5dec_4.oif,45.99,2631.694,183242.868
MAX_17C5dec_4.oif,47.233,2652.344,183242.868
MAX_17C5dec_4.oif,48.476,2648.557,183242.868
MAX_17C5dec_4.oif,49.719,2621.534,183242.868
MAX_17C5dec_4.oif,50.962,2657.681,183242.868
MAX_17C5dec_4.oif,52.205,2702.049,183242.868
MAX_17C5dec_4.oif,53.448,2653.421,183242.868
MAX_17C5dec_4.oif,54.691,2651.586,183242.868
MAX_17C5dec_4.oif,55.934,2653.397,183242.868
MAX_17C5dec_4.oif,57.177,2672.356,183242.868
MAX_17C5dec_4.oif,58.42,2660.112,183242.868
